Title                                                                                                                          - Score - Year - Num Eps      - Duration           - Genre(s)                                                                                   - Link

Tistou Midori no Oyayubi                                                                                                       - 6.51  - 1990 - 1 episode    - 1 hr 14 min        - Historical                                                                                 - https://myanimelist.net/anime/5895
To Heart 2 AD Plus                                                                                                             - 6.69  - 2009 - 2 episodes   - 28 min per ep      - Romance                                                                                    - https://myanimelist.net/anime/4804
To Heart 2 Special                                                                                                             - 6.32  - 2005 - 1 episode    - 23 min             - Drama, Romance, School                                                                     - https://myanimelist.net/anime/1624
Toaru Kagaku no Railgun S: Motto Marutto Railgun                                                                               - 7.05  - 2013 - 2 episodes   - 8 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/19697
Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.                                                   - 6.79  - 2010 - 1 episode    - 4 min              - Comedy, Ecchi                                                                              - https://myanimelist.net/anime/9063
Tobidase! Dokan-kun Specials                                                                                                   - None  - 2012 - 2 episodes   - 3 min per ep       - Comedy, Mecha, Parody                                                                      - https://myanimelist.net/anime/41112
Tobidasu PriPara: Mi~nna de Mezase! Idol☆Grand Prix                                                                            - 6.70  - 2015 - 1 episode    - 59 min             - Idols (Female), Music, School, Shoujo, Slice of Life                                       - https://myanimelist.net/anime/31055
Toilet no Kamisama                                                                                                             - 5.83  - 2010 - 1 episode    - 9 min              - Music                                                                                      - https://myanimelist.net/anime/25639
Toki wa Meguru: Tokyo Station                                                                                                  - 6.53  - 2014 - 1 episode    - 5 min              - Slice of Life                                                                              - https://myanimelist.net/anime/23439
Tokyo Autumn Session                                                                                                           - 7.52  - 2020 - 1 episode    - 5 min              - Music                                                                                      - https://myanimelist.net/anime/41132
Tokyo Daigaku Monogatari                                                                                                       - 4.82  - 2004 - 2 episodes   - 30 min per ep      - Comedy, Drama, Ecchi, Romance, School                                                      - https://myanimelist.net/anime/1053
Tokyo Juushouden: Fuuma Gogyou Denshou                                                                                         - 5.21  - 2001 - 3 episodes   - 25 min per ep      - Action, Adventure, Supernatural                                                            - https://myanimelist.net/anime/25591
Tomboy                                                                                                                         - None  - 2017 - 1 episode    - 4 min              - Avant Garde, Music                                                                         - https://myanimelist.net/anime/54521
Tomica Hyper Rescue Drive Head: Kidou Kyuukyuu Keisatsu Movie                                                                  - None  - 2018 - 1 episode    - 57 min             - Adventure, Detective, Mecha, Sci-Fi                                                        - https://myanimelist.net/anime/36857
Tomica Hyper Series: Next Stage                                                                                                - None  - 2016 - 4 episodes   - 5 min per ep       - Kids, Mecha, Sci-Fi                                                                        - https://myanimelist.net/anime/49057
Torokase Orgasm The Animation                                                                                                  - 6.87  - 2021 - 1 episode    - 28 min             - Hentai                                                                                     - https://myanimelist.net/anime/49335
Tottoko Hamtarou OVA 3: Hamuchanzu to Niji no Kuni no Oujisama - Sekai de Ichiban no Takaramono                                - 6.23  - 2004 - 1 episode    - 45 min             - Adventure, Comedy, Kids                                                                    - https://myanimelist.net/anime/8965
Touch                                                                                                                          - 8.00  - 1985 - 101 episodes - 25 min per ep      - Drama, Love Polygon, Romance, School, Shounen, Sports, Team Sports                         - https://myanimelist.net/anime/1065
Towel Story                                                                                                                    - 5.77  - 2011 - 4 episodes   - 2 min per ep       - Slice of Life                                                                              - https://myanimelist.net/anime/33941
Toyo Suisan x Tanuki to Kitsune                                                                                                - None  - 2018 - 1 episode    - 35 sec             - Comedy                                                                                     - https://myanimelist.net/anime/38384
Triangle Heart: Sweet Songs Forever                                                                                            - 6.10  - 2003 - 4 episodes   - 28 min per ep      - Adventure, Romance                                                                         - https://myanimelist.net/anime/176
Tsugunai                                                                                                                       - 6.21  - 2022 - Ongoing      - 20 min             - Hentai                                                                                     - https://myanimelist.net/anime/51463
Tsunagaru                                                                                                                      - 5.75  - 2011 - 1 episode    - 3 min              - Music                                                                                      - https://myanimelist.net/anime/39854
Tsushima Maru: Sayounara Okinawa                                                                                               - None  - 1982 - 1 episode    - 1 hr 10 min        - Historical                                                                                 - https://myanimelist.net/anime/12903
Two Rooms                                                                                                                      - None  - 2017 - 1 episode    - 7 min              - Avant Garde, Slice of Life, Supernatural                                                   - https://myanimelist.net/anime/53187
Tōkyōgasu `shirokuma no shiri tori'-hen TVCM                                                                                   - None  - 2022 - 1 episode    - 30 sec             - Anthropomorphic                                                                            - https://myanimelist.net/anime/54582
Uchi no Maid ga Uzasugiru!: Uchi no Maid wa Yappari Mou Honto Uzainda naa...                                                   - 6.87  - 2019 - 1 episode    - 24 min             - Comedy, Girls Love                                                                         - https://myanimelist.net/anime/39606
Urusei Yatsura OVA                                                                                                             - 7.36  - 1985 - 11 episodes  - 32 min per ep      - Adventure, Comedy, Sci-Fi, Shounen                                                         - https://myanimelist.net/anime/1919
Utawarerumono OVA Picture Drama                                                                                                - 6.34  - 2009 - 3 episodes   - 18 min per ep      - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/6743
Utsukushii Chikyuu wo Yogosanai de                                                                                             - None  - 1995 - 1 episode    - 28 min             - Drama                                                                                      - https://myanimelist.net/anime/33897
Utsunomiko: Heaven Chapter                                                                                                     - 6.18  - 1990 - 13 episodes  - 25 min per ep      - Adventure, Fantasy, Mythology                                                              - https://myanimelist.net/anime/5923
Victorian Maid Maria no Houshi                                                                                                 - 7.36  - 2015 - 1 episode    - 24 min             - Hentai                                                                                     - https://myanimelist.net/anime/30702
Viper GTS                                                                                                                      - 6.97  - 2002 - 3 episodes   - 28 min per ep      - Hentai, Mythology                                                                          - https://myanimelist.net/anime/1787
Virtual-san wa Miteiru Specials                                                                                                - 5.56  - 2019 - 2 episodes   - 18 min per ep      - Comedy, Music                                                                              - https://myanimelist.net/anime/38998
Walking Meat                                                                                                                   - None  - 2018 - 1 episode    - 20 min             - Action, Supernatural                                                                       - https://myanimelist.net/anime/33438
Wan Jie Zhizun                                                                                                                 - None  - 2022 - 50 episodes  - 10 min per ep      - Action, Adventure, Fantasy, Martial Arts                                                   - https://myanimelist.net/anime/53618
Wanderer                                                                                                                       - None  - 2023 - 1 episode    - 2 min              - Music                                                                                      - https://myanimelist.net/anime/54899
Wanpaku Ouji no Orochi Taiji                                                                                                   - 6.30  - 1963 - 1 episode    - 1 hr 26 min        - Adventure, Award Winning, Fantasy                                                          - https://myanimelist.net/anime/3905
Watashi ni Tenshi ga Maiorita! Special                                                                                         - 7.28  - 2019 - 1 episode    - 22 min             - CGDCT, Comedy, Girls Love, Otaku Culture                                                   - https://myanimelist.net/anime/38999
Watashi no Naka no Gensou-teki Sekaikan Oyobi Sono Kengen wo Souki Saseta Aru Genjitsu de no Dekigoto ni Kansuru Ichi Kousatsu - 5.52  - 2017 - 1 episode    - 2 min              - Music                                                                                      - https://myanimelist.net/anime/36596
Wolfgang the Sonic Show                                                                                                        - None  - 2017 - 1 episode    - 4 min              - Comedy                                                                                     - https://myanimelist.net/anime/53756
Wu Geng Ji                                                                                                                     - 7.24  - 2016 - 30 episodes  - 16 min per ep      - Action, Fantasy, Historical, Martial Arts, Supernatural                                    - https://myanimelist.net/anime/33758
Wuhang Zhanshen                                                                                                                - None  - 2023 - 50 episodes  - Unknown            - Action, Adventure, Fantasy, Martial Arts                                                   - https://myanimelist.net/anime/55739
Xi Yangyang Yu Hui Tailang: Xi Qi Yangyang Guo She Nian                                                                        - 5.77  - 2013 - 1 episode    - 1 hr 28 min        - Adventure, Comedy, Kids                                                                    - https://myanimelist.net/anime/37390
Xiao Hua Xian 5th Season: Si Shi Huayu - Chun Xia                                                                              - None  - 2019 - 26 episodes  - 14 min per ep      - Fantasy, Kids, Mahou Shoujo                                                                - https://myanimelist.net/anime/42373
Xiao Shizi Sai Ji                                                                                                              - None  - 2021 - 104 episodes - 1 min per ep       - Comedy, Fantasy, School                                                                    - https://myanimelist.net/anime/51938
Xie Wang Zhui Qi                                                                                                               - 6.76  - 2019 - 13 episodes  - 13 min per ep      - Action, Comedy, Drama, Fantasy, Martial Arts, Romance                                      - https://myanimelist.net/anime/39188
Xin Datou Er Zi He Xiao Tou Baba: Fu Shu Song Ji                                                                               - None  - 2020 - 1 episode    - 49 min             - Kids, Slice of Life                                                                        - https://myanimelist.net/anime/43931
Xing Wushen Jue 2nd Season                                                                                                     - 6.70  - 2022 - 40 episodes  - 7 min per ep       - Action, Fantasy, Martial Arts                                                              - https://myanimelist.net/anime/51941
Xing Xueyuan                                                                                                                   - None  - 2015 - 26 episodes  - 22 min per ep      - Fantasy, Kids                                                                              - https://myanimelist.net/anime/45851
Xiong Bing Lian: Zhu Tian Jianglin                                                                                             - None  - 2019 - 26 episodes  - 19 min per ep      - Action, Military, Mystery, Sci-Fi, Space, Supernatural                                     - https://myanimelist.net/anime/44570
Yadamon                                                                                                                        - 7.25  - 1992 - 170 episodes - 10 min per ep      - Adventure, Comedy, Fantasy                                                                 - https://myanimelist.net/anime/2806
Yakusoku (2020)                                                                                                                - 6.97  - 2020 - 1 episode    - 4 min              - Drama, Music                                                                               - https://myanimelist.net/anime/43590
Yama no Susume Second Season Specials                                                                                          - 6.86  - 2014 - 2 episodes   - 15 min per ep      - CGDCT, Comedy, Iyashikei, Slice of Life                                                    - https://myanimelist.net/anime/27887
Yama no Susume: Kabe tte Kowakunai no?                                                                                         - 6.74  - 2013 - 1 episode    - 5 min              - CGDCT, Comedy, Iyashikei, Slice of Life                                                    - https://myanimelist.net/anime/17341
Yamitsuki Pheromone The Animation                                                                                              - 6.50  - 2021 - 2 episodes   - 16 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/49989
Yamiyo                                                                                                                         - 7.47  - 2019 - 1 episode    - 4 min              - Music                                                                                      - https://myanimelist.net/anime/39989
Yangguang Shibing                                                                                                              - None  - 2015 - 16 episodes  - 13 min per ep      - Military                                                                                   - https://myanimelist.net/anime/47193
Yasuji no Pornorama: Yacchimae!!                                                                                               - 5.22  - 1971 - 1 episode    - 1 hr 36 min        - Hentai                                                                                     - https://myanimelist.net/anime/26081
Yes! BanG_Dream!                                                                                                               - 6.64  - 2016 - 1 episode    - 6 min              - Music                                                                                      - https://myanimelist.net/anime/32338
Yi Ren Zhi Xia 3: Rushi Pian                                                                                                   - 6.83  - 2020 - 8 episodes   - 23 min per ep      - Action, Super Power, Supernatural                                                          - https://myanimelist.net/anime/38536
Yi Ren Zhi Xia 4th season                                                                                                      - 6.89  - 2021 - 12 episodes  - 24 min per ep      - Action, Super Power, Supernatural                                                          - https://myanimelist.net/anime/49915
Yoru to Itoshii                                                                                                                - None  - 2022 - 1 episode    - 4 min              - Music, Romance                                                                             - https://myanimelist.net/anime/53334
Young K 1st Mini Album ＜Eternal＞ Guide Video                                                                                   - None  - 2021 - 1 episode    - 51 sec             - Music                                                                                      - https://myanimelist.net/anime/55960
Yuan Long 3rd Season                                                                                                           - 6.24  - 2022 - 16 episodes  - 19 min per ep      - Action, Adventure, Fantasy                                                                 - https://myanimelist.net/anime/50406
Yura Yura Suizokukan                                                                                                           - None  - 2017 - 40 episodes  - 1 min per ep       - Comedy, Slice of Life                                                                      - https://myanimelist.net/anime/35957
Yurumates wa?                                                                                                                  - 6.22  - 2011 - 1 episode    - 35 min             - Comedy, Seinen, Slice of Life                                                              - https://myanimelist.net/anime/11699
Yurumates                                                                                                                      - 6.36  - 2009 - 1 episode    - 37 min             - Comedy, Seinen, Slice of Life                                                              - https://myanimelist.net/anime/6148
Yuusha Ou GaoGaiGar: Project Z                                                                                                 - None  - 2006 - 1 episode    - 11 min             - Sci-Fi                                                                                     - https://myanimelist.net/anime/52384
Yuusha, Yamemasu: Kenshuu Ryokou wa Mokuteki wo Miushinau na                                                                   - 6.52  - 2022 - 2 episodes   - 11 min per ep      - Action, Adventure, Comedy, Fantasy                                                         - https://myanimelist.net/anime/51562
Zero Tester: Chikyuu wo Mamore!                                                                                                - 6.08  - 1974 - 28 episodes  - 24 min per ep      - Action, Adventure, Mecha, Sci-Fi                                                           - https://myanimelist.net/anime/9522
Zhan Shou Zhi Ren                                                                                                              - None  - 2018 - 9 episodes   - 20 min per ep      - Action, Adventure, Fantasy, Mythology, Supernatural                                        - https://myanimelist.net/anime/38557
Zhen Wu Dianfeng                                                                                                               - 6.70  - 2021 - 40 episodes  - 9 min per ep       - Action, Adventure, Fantasy, Historical, Martial Arts                                       - https://myanimelist.net/anime/50647
Zinba                                                                                                                          - 6.57  - 2013 - 52 episodes  - 23 min per ep      - Action, Adventure, Comedy, Mythology, Super Power                                          - https://myanimelist.net/anime/31427
ef: A Tale of Memories. - Prologue                                                                                             - 7.05  - 2007 - 1 episode    - 4 min              - Drama, Music                                                                               - https://myanimelist.net/anime/6361
iichiko Story                                                                                                                  - None  - 2021 - Ongoing      - 2 min              - Adult Cast, Slice of Life                                                                  - https://myanimelist.net/anime/52227
