Title                                                                                                - Score - Year - Num Eps            - Duration              - Genre(s)                                                               - Link
Kansen 2: Inzai Toshi                                                                                - 6.53  - 2010 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/7712
Kansen 5: The Daybreak                                                                               - 6.69  - 2012 - 4 episode(s)       - 16 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/12961
Katanagatari                                                                                         - 8.45  - 2010 - 12 episode(s)      - 50 min. per ep.       - Action, Adventure, Historical, Martial Arts, Romance                   - https://myanimelist.net/anime/6594
Kazemakase Tsukikage Ran                                                                             - 7.17  - 2000 - 13 episode(s)      - 24 min. per ep.       - Adventure, Comedy, Historical, Martial Arts, Samurai                   - https://myanimelist.net/anime/606
Kemeko Deluxe!: Izumi-chan, Fukenkou yo! (Kari)                                                      - 6.23  - 2008 - 1 episode(s)       - 1 min.                - Ecchi                                                                  - https://myanimelist.net/anime/32503
Kick-Heart                                                                                           - 6.33  - 2013 - 1 episode(s)       - 12 min.               - Sports, Comedy, Romance                                                - https://myanimelist.net/anime/16149
Kigurumi Sentai Quiltian                                                                             - 5.27  - 1996 - 2 episode(s)       - 30 min. per ep.       - Hentai, Mecha                                                          - https://myanimelist.net/anime/4832
Kijutsushi x Majutsushi: Osaka Tanteibu no Jikenbo                                                   - 5.00  - 2002 - 1 episode(s)       - 27 min.               - Hentai                                                                 - https://myanimelist.net/anime/4497
Kikou Kai Galient OVA                                                                                - 5.93  - 1986 - 3 episode(s)       - 1 hr. per ep.         - Action, Sci-Fi, Fantasy, Mecha                                         - https://myanimelist.net/anime/10751
Kimi no Iru Basho                                                                                    - N/A   - 2017 - 1 episode(s)       - 1 min.                - Sci-Fi                                                                 - https://myanimelist.net/anime/37541
Kimi no Na wa.                                                                                       - 9.20  - 2016 - 1 episode(s)       - 1 hr. 46 min.         - Supernatural, Drama, Romance, School                                   - https://myanimelist.net/anime/32281
Kindaichi Shounen no Jikenbo Returns 2nd Season: Akechi Keibu no Jikenbo                             - 7.22  - 2015 - 1 episode(s)       - 47 min.               - Mystery, Shounen                                                       - https://myanimelist.net/anime/32376
Kine-Pass Gekijou                                                                                    - 4.57  - 2016 - 3 episode(s)       - 30 sec. per ep.       - Comedy, Parody                                                         - https://myanimelist.net/anime/34763
Kiniro no Corda: Secondo Passo                                                                       - 7.24  - 2009 - 2 episode(s)       - 25 min. per ep.       - Harem, Music, School, Shoujo                                           - https://myanimelist.net/anime/5717
Kirin no Otenki Mama-san                                                                             - 4.92  - 1964 - 12 episode(s)      - 15 sec. per ep.       - Fantasy                                                                - https://myanimelist.net/anime/30079
Kobayashi ga Kawai sugite Tsurai!!                                                                   - 6.36  - 2013 - 2 episode(s)       - 16 min. per ep.       - Romance, School, Shoujo                                                - https://myanimelist.net/anime/19575
Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h - 7.08  - 2008 - 2 episode(s)       - 20 min. per ep.       - Comedy, Police                                                         - https://myanimelist.net/anime/33882
Koi Maguwai                                                                                          - 6.88  - 2014 - 1 episode(s)       - 24 min.               - Hentai                                                                 - https://myanimelist.net/anime/28311
Koi to Senkyo to Chocolate: Ikenai Hazuki-sensei                                                     - 6.84  - 2012 - 1 episode(s)       - 23 min.               - Drama, Romance, School                                                 - https://myanimelist.net/anime/18053
Koro Koro Kuririn no Inaka no Nezumi Tokai no Nezumi                                                 - 5.88  - 2001 - 1 episode(s)       - 7 min.                - Kids, Fantasy                                                          - https://myanimelist.net/anime/18081
Kouryuu no Mimi: Mina no Shou                                                                        - 5.19  - 1995 - 2 episode(s)       - 28 min. per ep.       - Action, Super Power, Drama                                             - https://myanimelist.net/anime/2737
Koutetsu Sangokushi Special                                                                          - 6.52  - 2008 - 1 episode(s)       - 24 min.               - Historical, Shounen                                                    - https://myanimelist.net/anime/8304
Kubbe Gachapin Mukku                                                                                 - 4.41  - 2016 - 1 episode(s)       - 2 min.                - Fantasy                                                                - https://myanimelist.net/anime/34601
Kubikiri Cycle: Aoiro Savant to Zaregototsukai                                                       - 7.94  - 2016 - 8 episode(s)       - 30 min. per ep.       - Action, Mystery, Supernatural, Drama                                   - https://myanimelist.net/anime/33263
Kujira no Kora wa Sajou ni Manabu!                                                                   - 7.16  - 2018 - 2 episode(s)       - 10 min. per ep.       - Mystery, Comedy, Drama, Fantasy, School, Shoujo                        - https://myanimelist.net/anime/37272
Kuro Kishi to Shiro no Maou VR Sennyuu! Maoujou-hen                                                  - N/A   - 2018 - 1 episode(s)       - Unknown               - Action, Fantasy, Game                                                  - https://myanimelist.net/anime/37165
Kurogane no Linebarrels Specials                                                                     - 6.65  - 2009 - 2 episode(s)       - 23 min. per ep.       - Action, Ecchi, Comedy, Mecha                                           - https://myanimelist.net/anime/7540
Kyojin no Hoshi: Chizome no Kesshousen                                                               - 5.55  - 1969 - 1 episode(s)       - 1 hr. 30 min.         - Drama, Sports                                                          - https://myanimelist.net/anime/17441
Kyou kara Maou! R                                                                                    - 7.58  - 2007 - 5 episode(s)       - 25 min. per ep.       - Adventure, Comedy, Demons, Fantasy, Shoujo                             - https://myanimelist.net/anime/2971
Ladies versus Butlers! Specials                                                                      - 6.43  - 2010 - 6 episode(s)       - 3 min. per ep.        - Ecchi, Seinen                                                          - https://myanimelist.net/anime/8302
Ladies versus Butlers! Tokuten Disc Music Clip                                                       - 5.90  - 2010 - 1 episode(s)       - 3 min.                - Ecchi, Music                                                           - https://myanimelist.net/anime/8619
Lalala Lala-chan Mini                                                                                - 3.67  - 2015 - 24 episode(s)      - 54 sec. per ep.       - Kids, Parody                                                           - https://myanimelist.net/anime/36550
Larva                                                                                                - 6.00  - 2011 - 26 episode(s)      - 6 min. per ep.        - Comedy                                                                 - https://myanimelist.net/anime/31534
Love Hina Again                                                                                      - 7.33  - 2002 - 3 episode(s)       - 30 min. per ep.       - Comedy, Drama, Ecchi, Romance, Shounen                                 - https://myanimelist.net/anime/190
Lucky☆Star: Original na Visual to Animation                                                          - 7.89  - 2008 - 1 episode(s)       - 42 min.               - Comedy, Parody, School, Slice of Life                                  - https://myanimelist.net/anime/4472
Lupin III: Episode 0 &quot;First Contact&quot;                                                       - 7.76  - 2002 - 1 episode(s)       - 1 hr. 32 min.         - Action, Adventure, Comedy, Mystery, Shounen                            - https://myanimelist.net/anime/1418
Lupin III: Fuuma Ichizoku no Inbou                                                                   - 7.37  - 1987 - 1 episode(s)       - 1 hr. 13 min.         - Action, Adventure, Comedy, Shounen                                     - https://myanimelist.net/anime/1432
Lupin the Third x Monkey Majik                                                                       - 6.44  - 2009 - 1 episode(s)       - 3 min.                - Adventure, Music                                                       - https://myanimelist.net/anime/9035
M3: Sono Kuroki Hagane Recap                                                                         - 6.15  - 2014 - 1 episode(s)       - 24 min.               - Action, Mecha                                                          - https://myanimelist.net/anime/25543
Machi Gurumi no Wana: Hakudaku ni Mamireta Shitai                                                    - 6.68  - 2010 - 4 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/7708
Macross F Music Clip Shuu: Nyankuri                                                                  - 7.43  - 2010 - 1 episode(s)       - 38 min.               - Music                                                                  - https://myanimelist.net/anime/10050
Mahoromatic 2                                                                                        - 7.25  - 2002 - 14 episode(s)      - 24 min. per ep.       - Comedy, Drama, Ecchi, Military, Romance, Sci-Fi                        - https://myanimelist.net/anime/277
Mahou Shoujo Lyrical Nanoha ViVid: Special Program                                                   - 6.14  - 2015 - 1 episode(s)       - 25 min.               - Action, Magic                                                          - https://myanimelist.net/anime/31137
Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin              - 6.37  - 2013 - 4 episode(s)       - 3 min. per ep.        - Comedy                                                                 - https://myanimelist.net/anime/23831
Mai-Otome Special: Otome no Inori                                                                    - 6.54  - 2010 - 1 episode(s)       - 5 min.                - School, Slice of Life                                                  - https://myanimelist.net/anime/8518
Maison Ikkoku                                                                                        - 8.25  - 1986 - 96 episode(s)      - 25 min. per ep.       - Comedy, Drama, Romance, Slice of Life                                  - https://myanimelist.net/anime/1453
Makai Tenshi Djibril                                                                                 - 6.58  - 2004 - 4 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/1360
Makoto-chan                                                                                          - 5.56  - 1980 - 1 episode(s)       - 1 hr. 25 min.         - Comedy                                                                 - https://myanimelist.net/anime/8372
MapleStory Special                                                                                   - 5.80  - 2008 - 1 episode(s)       - 21 min.               - Action, Comedy, Kids, Fantasy                                          - https://myanimelist.net/anime/28237
Mayo Elle Otoko no Ko                                                                                - 5.12  - 2010 - 1 episode(s)       - 5 min.                - Comedy, School                                                         - https://myanimelist.net/anime/9337
McDull, the Alumni                                                                                   - 6.37  - 2006 - 1 episode(s)       - 1 hr. 32 min.         - Comedy                                                                 - https://myanimelist.net/anime/9820
Mechiku                                                                                              - 5.15  - 1999 - 1 episode(s)       - 30 min.               - Hentai                                                                 - https://myanimelist.net/anime/3542
Meiou Project Zeorymer                                                                               - 6.30  - 1988 - 4 episode(s)       - 25 min. per ep.       - Action, Sci-Fi, Psychological, Drama, Mecha                            - https://myanimelist.net/anime/1832
Mikagura Tanteidan                                                                                   - 5.97  - 2004 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/3379
Mikan Seijin Arawaru                                                                                 - 4.62  - 2016 - Unknown episode(s) - 20 sec.               - Comedy                                                                 - https://myanimelist.net/anime/33946
Minami no Shima no Dera-chan                                                                         - 6.53  - 2014 - 1 episode(s)       - 5 min.                - Comedy, Slice of Life                                                  - https://myanimelist.net/anime/23399
Mirai no Hito e                                                                                      - N/A   - 2018 - 1 episode(s)       - 4 min.                - Music                                                                  - https://myanimelist.net/anime/37212
Mirakururun Grand Purin!                                                                             - 5.15  - 2003 - 1 episode(s)       - 3 min.                - Kids, Music                                                            - https://myanimelist.net/anime/22471
Mizu no Kotoba                                                                                       - 6.94  - 2002 - 1 episode(s)       - 9 min.                - Drama, Psychological, Sci-Fi                                           - https://myanimelist.net/anime/2235
Mo Jing Lieren 2nd Season                                                                            - 5.83  - 2015 - 26 episode(s)      - 12 min. per ep.       - Adventure, Fantasy                                                     - https://myanimelist.net/anime/33603
Mobile Suit Gundam AGE: Memory of Eden                                                               - 6.72  - 2013 - 2 episode(s)       - 1 hr. 15 min. per ep. - Action, Mecha, Military, Sci-Fi, Drama                                 - https://myanimelist.net/anime/17655
Mobile Suit Gundam MS IGLOO: Apocalypse 0079                                                         - 7.04  - 2006 - 3 episode(s)       - 30 min. per ep.       - Mecha, Military, Sci-Fi, Space                                         - https://myanimelist.net/anime/1916
Mobile Suit Gundam SEED: After-Phase Between the Stars                                               - 7.13  - 2004 - 1 episode(s)       - 5 min.                - Action, Mecha, Drama, Sci-Fi                                           - https://myanimelist.net/anime/2298
Mobile Suit Gundam UC: A Phantom World                                                               - 5.95  - 2016 - 1 episode(s)       - 3 min.                - Action, Mecha                                                          - https://myanimelist.net/anime/32927
Monotonous Purgatory                                                                                 - 6.21  - 2012 - 1 episode(s)       - 6 min.                - Music                                                                  - https://myanimelist.net/anime/25641
Morita-san wa Mukuchi                                                                                - 6.67  - 2011 - 1 episode(s)       - 23 min.               - Comedy, School, Slice of Life                                          - https://myanimelist.net/anime/9774
Mother: Saigo no Shoujo Eve                                                                          - 5.87  - 1993 - 1 episode(s)       - 1 hr. 20 min.         - Adventure, Drama, Sci-Fi                                               - https://myanimelist.net/anime/1154
Moving Colors                                                                                        - 5.58  - 2016 - 1 episode(s)       - 5 min.                - Dementia                                                               - https://myanimelist.net/anime/33449
Mudazumo Naki Kaikaku: The Legend of Koizumi                                                         - 7.05  - 2010 - 3 episode(s)       - 8 min. per ep.        - Comedy, Game, Parody, Seinen                                           - https://myanimelist.net/anime/6946
Nagato Yuki-chan no Shoushitsu: Owarenai Natsuyasumi                                                 - 6.78  - 2015 - 1 episode(s)       - 24 min.               - Slice of Life, Comedy, Seinen                                          - https://myanimelist.net/anime/30379
Nasu: Andalusia no Natsu                                                                             - 7.11  - 2003 - 1 episode(s)       - 47 min.               - Action, Sports, Seinen                                                 - https://myanimelist.net/anime/1209
Neko Hiki no Ororane                                                                                 - 6.43  - 1992 - 1 episode(s)       - 30 min.               - Fantasy                                                                - https://myanimelist.net/anime/5925
Neko no Dayan                                                                                        - 5.64  - 2014 - 52 episode(s)      - 3 min. per ep.        - Kids, Magic                                                            - https://myanimelist.net/anime/23555
Nemuranu Machi no Cinderella: Hirose Ryouichi - Memorial Date                                        - 5.57  - 2012 - 1 episode(s)       - 2 min.                - Romance                                                                - https://myanimelist.net/anime/30647
NieA Under 7                                                                                         - 6.93  - 2000 - 13 episode(s)      - 23 min. per ep.       - Comedy, Sci-Fi, Slice of Life                                          - https://myanimelist.net/anime/800
Ninja Tamamaru: Toukaidou Gojuusan-ji                                                                - 8.67  - 2009 - 26 episode(s)      - 5 min. per ep.        - Kids, Martial Arts                                                     - https://myanimelist.net/anime/35108
No Littering                                                                                         - 3.49  - 2012 - 1 episode(s)       - 1 min.                - Comedy, Horror                                                         - https://myanimelist.net/anime/16610
No Shiba no Shiba                                                                                    - 4.13  - 2009 - 2 episode(s)       - 4 min. per ep.        - Comedy, Supernatural, School                                           - https://myanimelist.net/anime/34698
Nodame Cantabile OVA 2                                                                               - 7.66  - 2010 - 1 episode(s)       - 11 min.               - Comedy, Romance, Josei                                                 - https://myanimelist.net/anime/8190
Ojamajo Doremi Na-i-sho                                                                              - 7.78  - 2004 - 13 episode(s)      - 25 min. per ep.       - Comedy, Fantasy, Magic, Shoujo                                         - https://myanimelist.net/anime/1376
Onbu Obake                                                                                           - 5.29  - 1955 - 1 episode(s)       - 25 min.               - Supernatural                                                           - https://myanimelist.net/anime/7531
One Piece: Episode of East Blue - Luffy to 4-nin no Nakama no Daibouken                              - 8.04  - 2017 - 1 episode(s)       - 1 hr. 46 min.         - Action, Adventure, Comedy, Super Power, Drama, Fantasy, Shounen        - https://myanimelist.net/anime/36215
One Piece: Taose! Kaizoku Ganzack                                                                    - 6.83  - 1998 - 1 episode(s)       - 28 min.               - Action, Adventure, Fantasy, Comedy, Super Power, Shounen               - https://myanimelist.net/anime/466
One Room Special                                                                                     - 5.39  - 2017 - 1 episode(s)       - 4 min.                - Slice of Life                                                          - https://myanimelist.net/anime/34733
Ooedo Torimonochou: Nezumi Kozou                                                                     - 7.20  - 1989 - 1 episode(s)       - 11 min.               - Kids, Historical, Mystery                                              - https://myanimelist.net/anime/29275
Ore-tachi Ijiwaru Kei                                                                                - 5.46  - 2004 - 14 episode(s)      - 30 min. per ep.       - Comedy                                                                 - https://myanimelist.net/anime/25809
Osomatsu-san Short Film Series 2nd Season                                                            - 5.81  - 2018 - 4 episode(s)       - 2 min. per ep.        - Comedy, Parody                                                         - https://myanimelist.net/anime/36761
Otome Nadeshiko Koi Techou                                                                           - 5.99  - 2012 - 1 episode(s)       - 10 min.               - Historical, Shoujo                                                     - https://myanimelist.net/anime/13673
Otousan wa Ai no Hito                                                                                - 6.37  - 2016 - 1 episode(s)       - 3 min.                - Drama, Slice of Life                                                   - https://myanimelist.net/anime/34117
PS3® no Tsukai Kata: feat.Peeping Life                                                               - 5.03  - 2010 - 6 episode(s)       - 3 min. per ep.        - Slice of Life, Comedy                                                  - https://myanimelist.net/anime/32148
Panchira Teacher                                                                                     - 6.52  - 2004 - 2 episode(s)       - 30 min. per ep.       - Hentai, School                                                         - https://myanimelist.net/anime/3050
Pikaia!!                                                                                             - 5.06  - 2017 - 13 episode(s)      - 15 min. per ep.       - Slice of Life, Kids, Drama                                             - https://myanimelist.net/anime/34852
Pinky Street                                                                                         - 4.67  - 2006 - 2 episode(s)       - 13 min. per ep.       - Comedy, Slice of Life                                                  - https://myanimelist.net/anime/3113
Pi~hyara Kouta                                                                                       - 5.20  - 2003 - 1 episode(s)       - 2 min.                - Kids, Music                                                            - https://myanimelist.net/anime/22473
Pom Pom Purin no Usagi to Kame                                                                       - 4.85  - 2001 - 1 episode(s)       - 10 min.               - Kids, Fantasy                                                          - https://myanimelist.net/anime/22569
Prayers                                                                                              - 5.53  - 2005 - 2 episode(s)       - 30 min. per ep.       - Sci-Fi                                                                 - https://myanimelist.net/anime/2455
Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus                            - 7.26  - 2009 - 2 episode(s)       - 3 min. per ep.        - Comedy, Sports                                                         - https://myanimelist.net/anime/6999
Prince of Tennis: Another Story - Messages From Past and Future                                      - 7.79  - 2009 - 4 episode(s)       - 24 min. per ep.       - Comedy, School, Shounen, Sports                                        - https://myanimelist.net/anime/5751
Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus                                    - 7.32  - 2011 - 2 episode(s)       - 3 min. per ep.        - Shounen, Sports                                                        - https://myanimelist.net/anime/13073
Prince of Tennis: Another Story II - Ano Toki no Bokura                                              - 7.67  - 2011 - 4 episode(s)       - 22 min. per ep.       - Shounen, Sports                                                        - https://myanimelist.net/anime/10573
Pâtisserie no Monster                                                                                - 4.71  - 2016 - 4 episode(s)       - 1 min. per ep.        - Slice of Life                                                          - https://myanimelist.net/anime/33122
RS Keikaku: Rebirth Storage                                                                          - 5.59  - 2016 - 1 episode(s)       - 23 min.               - Mecha                                                                  - https://myanimelist.net/anime/32950
Rasen Sokou no Dystopia                                                                              - 6.10  - 2015 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/30543
Real Eroge Situation! The Animation                                                                  - 7.62  - 2018 - Unknown episode(s) - Unknown               - Hentai                                                                 - https://myanimelist.net/anime/36737
Rei Zero                                                                                             - 6.21  - 2010 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/9006
Revenge of Green Mutant                                                                              - 5.00  - 2011 - 1 episode(s)       - 3 min.                - Music                                                                  - https://myanimelist.net/anime/32768
Robocar Poli 2                                                                                       - 5.78  - 2011 - 26 episode(s)      - 11 min. per ep.       - Cars, Police, Kids                                                     - https://myanimelist.net/anime/32221
Robot Taekwon V wa Hwanggeum Nalgae                                                                  - 4.68  - 1978 - 1 episode(s)       - 1 hr. 6 min.          - Mecha                                                                  - https://myanimelist.net/anime/16490
Rurouni Kenshin: Review Special                                                                      - 7.03  - 1997 - 1 episode(s)       - 25 min.               - Action, Comedy, Samurai, Shounen                                       - https://myanimelist.net/anime/9716
Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku                                                          - 7.01  - 2013 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/17537
Ryuu Seiki                                                                                           - 5.80  - 1988 - 2 episode(s)       - 30 min. per ep.       - Action, Fantasy, Demons, Sci-Fi                                        - https://myanimelist.net/anime/4318
Sakamoto desu ga? Special                                                                            - 6.85  - 2016 - 1 episode(s)       - 24 min.               - Comedy, School, Seinen                                                 - https://myanimelist.net/anime/33524
Sakasama no Patema: Beginning of the Day                                                             - 7.47  - 2012 - 4 episode(s)       - 6 min. per ep.        - Sci-Fi                                                                 - https://myanimelist.net/anime/13429
Sakura Internet                                                                                      - 5.88  - 2017 - 1 episode(s)       - 3 min.                - Drama                                                                  - https://myanimelist.net/anime/34818
School Days: Magical Heart Kokoro-chan                                                               - 5.78  - 2008 - 1 episode(s)       - 25 min.               - Comedy, Parody, Magic, Ecchi                                           - https://myanimelist.net/anime/3328
Seikimatsu Leader Gaiden Takeshi!                                                                    - 6.32  - 1998 - 1 episode(s)       - 30 min.               - Comedy, School, Shounen                                                - https://myanimelist.net/anime/16245
Senran Kagura Estival Versus: Shoujo-tachi no Sentaku                                                - 6.60  - 2015 - 1 episode(s)       - 30 min.               - Action, Comedy, Ecchi                                                  - https://myanimelist.net/anime/27967
Shiawase Haitatsu Taneko                                                                             - 5.46  - 2011 - Unknown episode(s) - Unknown               - Comedy                                                                 - https://myanimelist.net/anime/10506
Shigofumi Special                                                                                    - 7.44  - 2008 - 1 episode(s)       - 24 min.               - Drama, Fantasy, Psychological, Thriller                                - https://myanimelist.net/anime/4715
Shiiku x Kanojo: Tenshi no Kousoku-hen                                                               - 5.69  - 2016 - 4 episode(s)       - 16 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/33125
Shin Koihime†Musou: Otome Tairan                                                                     - 7.15  - 2010 - 12 episode(s)      - 25 min. per ep.       - Adventure, Comedy, Ecchi, Fantasy, Historical                          - https://myanimelist.net/anime/8057
Shin Kyouhaku 2 The Animation: Kizu ni Saku Hana Senketsu no Kurenai                                 - 6.23  - 2006 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/2329
Shin Onimusha: Dawn of Dreams the Story                                                              - 6.00  - 2006 - 1 episode(s)       - 2 hr.                 - Action, Historical, Demons, Martial Arts, Samurai                      - https://myanimelist.net/anime/3498
Shin-Men                                                                                             - 6.35  - 2010 - 13 episode(s)      - 12 min. per ep.       - Action, Comedy, Super Power, Seinen                                    - https://myanimelist.net/anime/9799
Shinmai Maou no Testament Burst OVA                                                                  - 6.95  - 2016 - 1 episode(s)       - 23 min.               - Action, Harem, Demons, Romance, Ecchi, Fantasy                         - https://myanimelist.net/anime/30365
Shinsei Kamattechan                                                                                  - 4.60  - 2011 - 1 episode(s)       - 4 min.                - Music, Sci-Fi                                                          - https://myanimelist.net/anime/29871
Shinsei: Futanari Idol - Dekatama-kei!                                                               - 6.70  - 2016 - 2 episode(s)       - 28 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/32239
Shusaku                                                                                              - 5.69  - 1999 - 3 episode(s)       - 30 min. per ep.       - Hentai, School                                                         - https://myanimelist.net/anime/2374
Solty Rei Special                                                                                    - 7.17  - 2006 - 1 episode(s)       - 43 min.               - Comedy, Drama                                                          - https://myanimelist.net/anime/3138
Sonic★the★Hedgehog                                                                                   - 6.86  - 1996 - 2 episode(s)       - 30 min. per ep.       - Adventure, Comedy, Sci-Fi, Shounen                                     - https://myanimelist.net/anime/2263
Sora no Otoshimono Final: Eternal My Master                                                          - 6.87  - 2014 - 1 episode(s)       - 49 min.               - Comedy, Ecchi, Harem, Sci-Fi, Shounen, Supernatural                    - https://myanimelist.net/anime/12783
Sore Ike! Anpanman: Bokura wa Hero                                                                   - 6.23  - 1997 - 1 episode(s)       - 25 min.               - Kids, Fantasy, Comedy                                                  - https://myanimelist.net/anime/27371
Sore Ike! Anpanman: Niji no Pyramid                                                                  - 5.88  - 1997 - 1 episode(s)       - 56 min.               - Comedy, Kids                                                           - https://myanimelist.net/anime/9446
Soukou Kihei Votoms: Gen-ei Hen                                                                      - 6.94  - 2010 - 6 episode(s)       - 24 min. per ep.       - Action, Drama, Mecha, Military, Sci-Fi                                 - https://myanimelist.net/anime/8017
Soukou Kihei Votoms: Pailsen Files                                                                   - 7.40  - 2007 - 12 episode(s)      - 25 min. per ep.       - Mecha, Military, Sci-Fi, Space                                         - https://myanimelist.net/anime/3256
Spocon!                                                                                              - 7.02  - 2014 - 2 episode(s)       - 16 min. per ep.       - Hentai                                                                 - https://myanimelist.net/anime/24377
Spy Penguin (ONA)                                                                                    - 4.56  - 2013 - 43 episode(s)      - 2 min. per ep.        - Adventure, Fantasy                                                     - https://myanimelist.net/anime/33772
Stitch!: Piko Kara no Chousenjou                                                                     - 5.90  - 2009 - 1 episode(s)       - 25 min.               - Adventure, Comedy, Kids                                                - https://myanimelist.net/anime/8963
Strait Jacket                                                                                        - 6.91  - 2007 - 3 episode(s)       - 26 min. per ep.       - Action, Fantasy, Sci-Fi                                                - https://myanimelist.net/anime/3086
Stratos 4: Logbook                                                                                   - 6.43  - 2006 - 1 episode(s)       - 30 min.               - Action, Ecchi, Sci-Fi                                                  - https://myanimelist.net/anime/1903
Submarine 707R                                                                                       - 6.34  - 2003 - 2 episode(s)       - 50 min. per ep.       - Action, Adventure, Military, Sci-Fi                                    - https://myanimelist.net/anime/1582
Sukitte Ii na yo.: Mei and Marshmallow                                                               - 6.75  - 2012 - 10 episode(s)      - 1 min. per ep.        - Romance, School, Shoujo                                                - https://myanimelist.net/anime/17409
Sukui Agete Kurenai ka                                                                               - 3.65  - 2014 - 1 episode(s)       - 1 min.                - Slice of Life                                                          - https://myanimelist.net/anime/34699
Taa-chan no Kaitei Ryokou                                                                            - 4.33  - 1935 - 1 episode(s)       - 1 min.                - Adventure                                                              - https://myanimelist.net/anime/6834
Tactical Roar Special                                                                                - 5.93  - 2006 - 1 episode(s)       - 10 min.               - Action, Comedy, Ecchi, Military, Romance, Sci-Fi                       - https://myanimelist.net/anime/1790
Tales of Symphonia The Animation: Kaette Kita Kratos-sensei no Private Lesson                        - 6.87  - 2008 - 1 episode(s)       - 4 min.                - Comedy, School                                                         - https://myanimelist.net/anime/8908
Tamako Love Story                                                                                    - 8.10  - 2014 - 1 episode(s)       - 1 hr. 23 min.         - Comedy, Romance, Slice of Life                                         - https://myanimelist.net/anime/21647
Tanin no Kankei                                                                                      - 6.30  - 1994 - 2 episode(s)       - 45 min. per ep.       - Comedy, Ecchi, Romance, School                                         - https://myanimelist.net/anime/4451
Tatsunoko Pro x Peeping Life                                                                         - 5.09  - 2011 - 2 episode(s)       - 4 min. per ep.        - Comedy, Slice of Life                                                  - https://myanimelist.net/anime/32149
Tattoon Master                                                                                       - 6.22  - 1996 - 2 episode(s)       - 30 min. per ep.       - Adventure, Comedy, Slice of Life, Supernatural                         - https://myanimelist.net/anime/2102
Teekyuu 6 Specials                                                                                   - 6.23  - 2016 - 2 episode(s)       - 2 min. per ep.        - Comedy, Sports, Shounen                                                - https://myanimelist.net/anime/32816
Tengen Toppa Gurren Lagann: Mitee Mono wa Miteen da!!                                                - 7.45  - 2008 - 1 episode(s)       - 24 min.               - Action, Adventure, Comedy, Mecha, Sci-Fi                               - https://myanimelist.net/anime/3352
Tengen Toppa Gurren Lagann: Parallel Works 2                                                         - 7.05  - 2010 - 7 episode(s)       - 5 min. per ep.        - Mecha, Music                                                           - https://myanimelist.net/anime/8348
Tengu Taiji                                                                                          - 5.05  - 1934 - 1 episode(s)       - 8 min.                - Comedy                                                                 - https://myanimelist.net/anime/6837
Tensei Kendo no Harem Colosseo                                                                       - 6.69  - 2017 - Unknown episode(s) - 20 min.               - Harem, Hentai, Supernatural, Fantasy                                   - https://myanimelist.net/anime/35029
Terra e...                                                                                           - 6.58  - 1980 - 1 episode(s)       - 1 hr. 51 min.         - Action, Drama, Sci-Fi, Shounen                                         - https://myanimelist.net/anime/2560
Tetsuwan Atom: Uchuu no Yuusha                                                                       - 6.44  - 1964 - 1 episode(s)       - 1 hr. 27 min.         - Action, Adventure, Drama, Mecha, Sci-Fi, Shounen                       - https://myanimelist.net/anime/10342
The Disappearance of Conan Edogawa: The Worst Two Days in History                                    - 7.85  - 2014 - 1 episode(s)       - 1 hr. 31 min.         - Adventure, Police, Comedy, Mystery, Shounen                            - https://myanimelist.net/anime/21867
Thermae Romae x TOTO Collaboration                                                                   - 6.19  - 2012 - 1 episode(s)       - 3 min.                - Comedy, Historical, Seinen                                             - https://myanimelist.net/anime/18003
Tide-Line Blue Special                                                                               - 6.79  - 2006 - 1 episode(s)       - 23 min.               - Adventure, Drama, Shounen                                              - https://myanimelist.net/anime/1001
Time Bokan Oudou Fukko                                                                               - 6.32  - 1993 - 2 episode(s)       - 30 min. per ep.       - Action, Comedy, Mecha, Parody, Sci-Fi                                  - https://myanimelist.net/anime/4578
To Heart 2 AD                                                                                        - 6.99  - 2008 - 2 episode(s)       - 29 min. per ep.       - Comedy, Ecchi, Romance                                                 - https://myanimelist.net/anime/4166
