Title                                                                                                - Score - Year - Num Eps            - Duration              - Genre(s)                                                                                                                                                       - Link
Kuroko no Basket: Last Game NG-shuu                                                                  - 7.88  - 2017 - Unknown episode(s) - 2 min.                - Comedy, Shounen, Sports                                                                                                                                        - https://myanimelist.net/anime/35658
Kuroko no Basket: Oshaberi Shiyou ka                                                                 - 7.16  - 2017 - 1 episode(s)       - 16 min.               - Comedy, Sports, School, Shounen                                                                                                                                - https://myanimelist.net/anime/34784
Kuroshitsuji II Specials                                                                             - 7.69  - 2010 - 6 episode(s)       - 25 min. per ep.       - Fantasy, Supernatural, Comedy, Parody, Shounen                                                                                                                 - https://myanimelist.net/anime/9136
Kyoufu Densetsu Kaiki! Frankenstein                                                                  - 5.63  - 1981 - 1 episode(s)       - 1 hr. 51 min.         - Sci-Fi, Horror, Drama                                                                                                                                          - https://myanimelist.net/anime/6978
Kyouhaku II (Second): Mou Hitotsu no Ashita The Animation                                            - 6.21  - 2001 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/2328
Kyouhaku: Owaranai Ashita - Special Stage                                                            - 5.47  - 2001 - 1 episode(s)       - 35 min.               - Hentai                                                                                                                                                         - https://myanimelist.net/anime/10409
Lao Fu Zi Zhi Xiao Shui Hu Chuan Qi                                                                  - 5.95  - 2011 - 1 episode(s)       - 1 hr. 26 min.         - Comedy, Seinen                                                                                                                                                 - https://myanimelist.net/anime/30099
LayereD Stories Zero                                                                                 - 6.40  - 2017 - Unknown episode(s) - 21 min.               - Game, Sci-Fi                                                                                                                                                   - https://myanimelist.net/anime/36866
Legend of Regios                                                                                     - 6.61  - 2009 - 3 episode(s)       - 8 min. per ep.        - Magic                                                                                                                                                          - https://myanimelist.net/anime/6368
Love Hina: Motoko no Sentaku, Koi ka Ken... "Naku na"                                                - 7.33  - 2000 - 1 episode(s)       - 25 min.               - Drama, Romance, Slice of Life                                                                                                                                  - https://myanimelist.net/anime/963
Love Live! School Idol Project OVA                                                                   - 6.96  - 2013 - 1 episode(s)       - 15 min.               - Music, Slice of Life, School                                                                                                                                   - https://myanimelist.net/anime/20745
Lovely Movie: Itoshi no Muco Season 2                                                                - 6.08  - 2014 - 22 episode(s)      - 2 min. per ep.        - Slice of Life                                                                                                                                                  - https://myanimelist.net/anime/23901
Lovely x Cation The Animation                                                                        - 7.31  - 2015 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                                                                                                         - https://myanimelist.net/anime/29083
Lulin Da Maoxian Zhi Tangguo Shijie                                                                  - 4.20  - 2016 - 1 episode(s)       - 1 hr. 13 min.         - Adventure, Fantasy                                                                                                                                             - https://myanimelist.net/anime/35956
Lupin III vs. Detective Conan                                                                        - 7.88  - 2009 - 1 episode(s)       - 1 hr. 45 min.         - Action, Adventure, Comedy, Mystery, Shounen                                                                                                                    - https://myanimelist.net/anime/6115
Lupin III: Kiri no Elusive                                                                           - 7.02  - 2007 - 1 episode(s)       - 1 hr. 32 min.         - Action, Adventure, Comedy, Shounen                                                                                                                             - https://myanimelist.net/anime/3019
Maabou no Shounen Koukuu Tsuwamono                                                                   - 6.00  - 1937 - 1 episode(s)       - 11 min.               - Historical                                                                                                                                                     - https://myanimelist.net/anime/7500
Macross Fufonfia                                                                                     - 5.69  - 2008 - 20 episode(s)      - 1 min. per ep.        - Comedy, Parody                                                                                                                                                 - https://myanimelist.net/anime/4939
