Title                                                                                              - Score - Year    - Num Eps      - Duration           - Genre(s)                                                                                   - Link

#Compass 2.0: Sentou Setsuri Kaiseki System                                                        - None  - 2025    - Ongoing      - Unknown            -                                                                                            - https://myanimelist.net/anime/53762
#Compass                                                                                           - None  - 2018    - 10 episodes  - 4 min per ep       - Strategy Game                                                                              - https://myanimelist.net/anime/38603
Metamon to! Wooper to Katazuke                                                                     - 5.82  - 2022    - 1 episode    - 2 min              - Comedy, Kids                                                                               - https://myanimelist.net/anime/51150
Metroid Short Animation                                                                            - 6.00  - 2016    - 1 episode    - 55 sec             - Sci-Fi                                                                                     - https://myanimelist.net/anime/37548
Mi Bao Chuanshuo: Bai Cheng Ming Huan You Ji                                                       - None  - 2018    - 8 episodes   - 2 min per ep       - Adventure, Comedy                                                                          - https://myanimelist.net/anime/47769
Miao Qiansui de Chengnian Li                                                                       - None  - 2020    - 7 episodes   - 2 min per ep       - Adventure                                                                                  - https://myanimelist.net/anime/42834
Midori-chan                                                                                        - None  - 2016    - 6 episodes   - 6 min per ep       - Music, Strategy Game                                                                       - https://myanimelist.net/anime/37876
Miko Note Episode 0: Zenjitsudan                                                                   - None  - 2022    - 1 episode    - 11 min             - Mystery, Slice of Life                                                                     - https://myanimelist.net/anime/51238
Mini Sengoku Basara: Chousokabe-kun to Mouri-kun                                                   - 6.72  - 2009    - 7 episodes   - 6 min per ep       - Comedy, Historical                                                                         - https://myanimelist.net/anime/7857
Mole Zhuang Yuan 2nd Season                                                                        - None  - 2012    - 52 episodes  - 12 min per ep      - Kids                                                                                       - https://myanimelist.net/anime/44163
Mole Zhuang Yuan 3: Mohuan Lieche Da Maoxian                                                       - None  - 2015    - 1 episode    - 1 hr 27 min        - Kids                                                                                       - https://myanimelist.net/anime/44165
Mole Zhuang Yuan 3rd Season                                                                        - None  - 2013    - 52 episodes  - 12 min per ep      - Kids                                                                                       - https://myanimelist.net/anime/44164
Mole Zhuang Yuan II: Hai Yao Bao Cang                                                              - None  - 2012    - 1 episode    - 1 hr 35 min        - Adventure, Fantasy, Kids                                                                   - https://myanimelist.net/anime/30349
Mole Zhuang Yuan: Shiqian Ji                                                                       - None  - 2009    - 20 episodes  - 5 min per ep       - Kids                                                                                       - https://myanimelist.net/anime/44160
Mole Zhuang Yuan: Zhou Bo Ju                                                                       - None  - 2012    - 9 episodes   - 10 min per ep      - Kids                                                                                       - https://myanimelist.net/anime/44161
Mole Zhuang Yuan                                                                                   - None  - 2011    - 52 episodes  - 12 min per ep      - Kids                                                                                       - https://myanimelist.net/anime/44162
Momotarou Densetsu                                                                                 - 6.59  - 1989    - 51 episodes  - 22 min per ep      - Adventure, Comedy                                                                          - https://myanimelist.net/anime/11533
MonHun Nikki Girigiri Airou Mura G                                                                 - 5.94  - 2011    - 13 episodes  - 3 min per ep       - Action, Comedy                                                                             - https://myanimelist.net/anime/10802
MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu Specials                                      - None  - 2010    - 2 episodes   - 3 min per ep       - Action, Comedy                                                                             - https://myanimelist.net/anime/9797
MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu                                               - 5.91  - 2010    - 10 episodes  - 3 min per ep       - Action, Comedy                                                                             - https://myanimelist.net/anime/8960
Monster Farm 5: Circus Caravan OVA - Kessei!! Orcoro Circus                                        - 5.46  - 2005    - 1 episode    - 8 min              - Action, Fantasy                                                                            - https://myanimelist.net/anime/15937
Monster Farm: Enbanseki no Himitsu                                                                 - 6.79  - 1999    - 48 episodes  - 24 min per ep      - Action, Adventure, Comedy, Fantasy, Isekai                                                 - https://myanimelist.net/anime/1469
Monster Farm: Legend e no Michi                                                                    - 6.74  - 2000    - 25 episodes  - 24 min per ep      - Action, Adventure, Comedy, Fantasy, Isekai                                                 - https://myanimelist.net/anime/13201
Monster Hunter Stories: Ride On                                                                    - 6.26  - 2016    - 75 episodes  - 24 min per ep      - Fantasy                                                                                    - https://myanimelist.net/anime/31631
Monster Sonic! D'Artagnan no Idol Sengen                                                           - 5.81  - 2017    - 5 episodes   - 14 min per ep      - Action, Fantasy, Music, Strategy Game                                                      - https://myanimelist.net/anime/35635
Monster Sonic!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta                               - 6.18  - 2017    - 1 episode    - 21 min             - Fantasy, Music, Strategy Game                                                              - https://myanimelist.net/anime/35465
Monster Strike Anime: Kieyuku Uchuu-hen                                                            - 6.35  - 2017    - 13 episodes  - 10 min per ep      - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/36246
Monster Strike Anime                                                                               - 6.30  - 2017    - 23 episodes  - 10 min per ep      - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/34670
Monster Strike The Animation Episode 0                                                             - 5.65  - 2018    - 1 episode    - 3 min              - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/38024
Monster Strike The Animation                                                                       - 6.66  - 2018    - 63 episodes  - 10 min per ep      - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/38022
Monster Strike The Movie: Hajimari no Basho e                                                      - 6.71  - 2016    - 1 episode    - 1 hr 44 min        - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/33724
Monster Strike the Movie: Lucifer - Zetsubou no Yoake                                              - 6.67  - 2020    - 1 episode    - 2 hr 7 min         - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/41519
Monster Strike the Movie: Sora no Kanata                                                           - 6.24  - 2018    - 1 episode    - 1 hr 37 min        - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/38021
Monster Strike: Katsubou no Hate no Risoukyou                                                      - 5.98  - 2017    - 1 episode    - 15 min             - Action, Fantasy, Strategy Game                                                             - https://myanimelist.net/anime/35265
Monster Strike: Mermaid Rhapsody                                                                   - 6.63  - 2016    - 1 episode    - 51 min             - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/33546
Monster Strike: Rain of Memories                                                                   - 6.40  - 2016    - 1 episode    - 46 min             - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/34475
Monster Strike: Zoku Saishuu-banashi - Pandora no Hako                                             - 6.26  - 2016    - 1 episode    - 8 min              - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/34661
Monster Strike                                                                                     - 6.40  - 2015    - 51 episodes  - 8 min per ep       - Action, Fantasy, Video Game                                                                - https://myanimelist.net/anime/30757
Mou Matenai! Pokemon BW Chokuzen Special!!                                                         - None  - 2010    - 1 episode    - 13 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/54647
Mr.AFFECTiON                                                                                       - 7.18  - 2019    - 1 episode    - 3 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/40900
Mugen Kouro                                                                                        - 5.06  - 2008    - 4 episodes   - 2 min per ep       - Action, Sci-Fi, Space                                                                      - https://myanimelist.net/anime/5322
Mugen Senshi Valis                                                                                 - 5.56  - 1987    - 1 episode    - 3 min              - Action, Adventure, Fantasy                                                                 - https://myanimelist.net/anime/22943
Möbius Dust                                                                                        - None  - Unknown - Ongoing      - Unknown            - Action, Kids, Strategy Game                                                                - https://myanimelist.net/anime/39473
Naedoko Demon's Ground                                                                             - 5.59  - 2019    - 1 episode    - 15 min             - Fantasy, Hentai, Mythology                                                                 - https://myanimelist.net/anime/40217
Nakoruru: Ano Hito kara no Okurimono                                                               - 5.48  - 2002    - 1 episode    - 28 min             - Drama, Fantasy, Historical, Supernatural                                                   - https://myanimelist.net/anime/1937
Nameko-ke no Ichizoku                                                                              - 6.19  - 2013    - 13 episodes  - 5 min per ep       - Comedy, Slice of Life                                                                      - https://myanimelist.net/anime/20539
Nameko: Sekai no Tomodachi                                                                         - None  - 2016    - 26 episodes  - 3 min per ep       - Comedy, Kids                                                                               - https://myanimelist.net/anime/32876
Namu Amida Butsu! Rendai Utena                                                                     - 6.08  - 2019    - 12 episodes  - 24 min per ep      - Fantasy                                                                                    - https://myanimelist.net/anime/38150
Nanatsu-iro REALiZE                                                                                - 6.80  - 2018    - 1 episode    - 4 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/37679
Nanjamo no Aibou wa Nanimono nanja!? (Donna Monja TV)                                              - 5.85  - 2022    - 2 episodes   - 3 min per ep       - Kids                                                                                       - https://myanimelist.net/anime/53327
Naruto Narutimate Hero 3: Tsuini Gekitotsu! Jounin vs. Genin!! Musabetsu Dairansen Taikai Kaisai!! - 6.78  - 2005    - 1 episode    - 26 min             - Action, Shounen                                                                            - https://myanimelist.net/anime/1074
Neko no Nyagh: Nya Misérables                                                                      - 6.11  - 2019    - 25 episodes  - 1 min per ep       - Kids, Strategy Game, Visual Arts                                                           - https://myanimelist.net/anime/38857
Never Lose, My Rule                                                                                - 6.32  - 2022    - 1 episode    - 2 min              - Action, Idols (Male), Music                                                                - https://myanimelist.net/anime/52948
Ni no Kuni                                                                                         - 6.44  - 2019    - 1 episode    - 1 hr 46 min        - Action, Adventure, Fantasy, Isekai                                                         - https://myanimelist.net/anime/39235
NieR:Automata Ver1.1a Part 2                                                                       - None  - Unknown - Ongoing      - Unknown            - Action, Fantasy, Sci-Fi                                                                    - https://myanimelist.net/anime/56063
NieR:Automata Ver1.1a World Explanation                                                            - None  - 2023    - 1 episode    - 20 min             - Action, Military, Sci-Fi                                                                   - https://myanimelist.net/anime/56039
NieR:Automata Ver1.1a                                                                              - 7.57  - 2023    - 12 episodes  - 23 min per ep      - Action, Fantasy, Sci-Fi                                                                    - https://myanimelist.net/anime/51105
Night Tail                                                                                         - None  - 2023    - Ongoing      - 20 min             - Hentai                                                                                     - https://myanimelist.net/anime/55849
Night Wizard                                                                                       - 6.66  - 2007    - 13 episodes  - 25 min per ep      - Adventure, Fantasy                                                                         - https://myanimelist.net/anime/2970
Nikki and the God of Dreams                                                                        - None  - Unknown - Ongoing      - 2 hr               -                                                                                            - https://myanimelist.net/anime/54955
Ningyou Tsukai                                                                                     - 5.28  - 1996    - 1 episode    - 38 min             - Hentai                                                                                     - https://myanimelist.net/anime/4774
Ninja Box 2nd Season                                                                               - None  - 2019    - 16 episodes  - Unknown            - Action, Comedy, Fantasy, Kids                                                              - https://myanimelist.net/anime/41199
Ninja Box 3rd Season                                                                               - None  - 2020    - Ongoing      - 1 min              - Action, Comedy, Fantasy, Kids                                                              - https://myanimelist.net/anime/41546
Ninja Box                                                                                          - None  - 2019    - 6 episodes   - 11 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/40103
Ninja Ryuukenden                                                                                   - 5.66  - 1991    - 1 episode    - 48 min             - Action, Mythology, Sci-Fi, Supernatural, Suspense                                          - https://myanimelist.net/anime/619
Ninjala (TV)                                                                                       - 5.52  - 2022    - Ongoing      - 23 min             - Action                                                                                     - https://myanimelist.net/anime/50418
Ninjala Episode 0                                                                                  - 5.92  - 2020    - 1 episode    - 9 min              - Martial Arts, Sci-Fi, Super Power                                                          - https://myanimelist.net/anime/41547
Ninjala                                                                                            - 5.75  - 2020    - 5 episodes   - 10 min per ep      - Action, Martial Arts                                                                       - https://myanimelist.net/anime/42658
Niplheim no Karyuudo                                                                               - 5.11  - 2020    - 2 episodes   - 15 min per ep      - Hentai                                                                                     - https://myanimelist.net/anime/41212
Nippon! Nya Nya Nya! Minya de Asobu Nya: Nyanko Dai Sensou 8-shuunen CM                            - None  - 2020    - 1 episode    - 30 sec             - Music                                                                                      - https://myanimelist.net/anime/54230
No Doubt                                                                                           - 7.23  - 2017    - 1 episode    - 4 min              - Action, Idols (Male), Music                                                                - https://myanimelist.net/anime/35654
Now & Then                                                                                         - None  - 2023    - 1 episode    - 2 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/55006
Nu Wushen de Canzhuo II                                                                            - 7.21  - 2020    - 8 episodes   - 7 min per ep       - Comedy, Gourmet, Slice of Life                                                             - https://myanimelist.net/anime/42206
Nu Wushen de Canzhuo Spring Festival Special                                                       - 7.14  - 2021    - 1 episode    - 10 min             - Comedy, Gourmet                                                                            - https://myanimelist.net/anime/47614
Nu Wushen de Canzhuo                                                                               - 7.02  - 2019    - 10 episodes  - 5 min per ep       - Comedy, Gourmet                                                                            - https://myanimelist.net/anime/40100
Obey Me! Season 2                                                                                  - 7.04  - 2022    - 12 episodes  - 6 min per ep       - Comedy, Fantasy, Mythology                                                                 - https://myanimelist.net/anime/52045
Obey Me!: Makai Dai Ryokou!                                                                        - 7.04  - 2021    - 1 episode    - 3 min              - Comedy, Fantasy, Mythology                                                                 - https://myanimelist.net/anime/49755
Obey Me!                                                                                           - 7.18  - 2021    - 12 episodes  - 5 min per ep       - Comedy, Fantasy, Mythology                                                                 - https://myanimelist.net/anime/48641
Ochi Mono RPG Seikishi Luvilias                                                                    - 6.85  - 2019    - 4 episodes   - 16 min per ep      - Fantasy, Hentai, Mythology                                                                 - https://myanimelist.net/anime/39795
Ongeki                                                                                             - 5.46  - 2018    - 1 episode    - 1 min              - Slice of Life                                                                              - https://myanimelist.net/anime/37802
Onigiri                                                                                            - 5.33  - 2016    - 13 episodes  - 4 min per ep       - Comedy, Fantasy, Mythology                                                                 - https://myanimelist.net/anime/32606
Onimusha                                                                                           - None  - Unknown - Ongoing      - Unknown            - Action, Historical, Samurai                                                                - https://myanimelist.net/anime/53150
Only Your Stars! (Trickstar Ver.)                                                                  - None  - 2019    - 1 episode    - 2 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/48562
Onmyou Hyakki Monogatari                                                                           - None  - Unknown - Ongoing      - Unknown            - Historical, Mythology, Supernatural                                                        - https://myanimelist.net/anime/40652
Oreca Battle                                                                                       - 5.93  - 2014    - 51 episodes  - 11 min per ep      - Strategy Game                                                                              - https://myanimelist.net/anime/22735
Oshare Majo Love and Berry: Shiawase no Mahou                                                      - 5.83  - 2007    - 1 episode    - 51 min             - Idols (Female), Music                                                                      - https://myanimelist.net/anime/3362
Oshiri Mae Man                                                                                     - None  - 2018    - 2 episodes   - 3 min per ep       - Comedy, Super Power                                                                        - https://myanimelist.net/anime/42208
Oshougatsuda yo! Pokemon Special!                                                                  - 5.99  - 1999    - 1 episode    - 1 hr 30 min        - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/41612
Oshougatsuda yo! Pokemon de Hatsu Warai Special!!                                                  - None  - 2013    - 1 episode    - 24 min             - Action, Comedy, Fantasy, Kids                                                              - https://myanimelist.net/anime/42944
Otaku no Seiza                                                                                     - 5.38  - 1994    - 2 episodes   - 23 min per ep      - Comedy, Parody                                                                             - https://myanimelist.net/anime/7915
Otogibanashi no Onigokko                                                                           - 5.97  - 2023    - Ongoing      - 16 min             - Fantasy, Hentai                                                                            - https://myanimelist.net/anime/53492
PJ Berri no Mogumogu Munyamunya Season 2                                                           - None  - 2017    - 6 episodes   - 1 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/35963
PJ Berri no Mogumogu Munyamunya                                                                    - None  - 2016    - 20 episodes  - 1 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/33835
Pac-World                                                                                          - 5.36  - 2014    - 52 episodes  - 25 min per ep      - Adventure, Comedy, Sci-Fi                                                                  - https://myanimelist.net/anime/28595
Panzer Dragoon                                                                                     - 3.25  - 1996    - 1 episode    - 26 min             - Action, Fantasy, Sci-Fi                                                                    - https://myanimelist.net/anime/2792
Paperman                                                                                           - 5.41  - 2011    - 1 episode    - 6 min              - Strategy Game                                                                              - https://myanimelist.net/anime/35527
Parappa the Rapper                                                                                 - 6.20  - 2001    - 30 episodes  - 23 min per ep      - Comedy, Fantasy                                                                            - https://myanimelist.net/anime/3736
Pastel Memories                                                                                    - 5.14  - 2019    - 12 episodes  - 24 min per ep      - Action, Adventure, Sci-Fi                                                                  - https://myanimelist.net/anime/37374
Peach Command Shin Momotarou Densetsu                                                              - None  - 1990    - 24 episodes  - 25 min per ep      - Adventure, Comedy                                                                          - https://myanimelist.net/anime/33310
Period Color                                                                                       - 6.34  - 2022    - 1 episode    - 2 min              - Idols (Male), Music, Video Game                                                            - https://myanimelist.net/anime/51741
Persona 2: Another Self                                                                            - 6.28  - 2000    - 1 episode    - 5 min              - Action, Fantasy, Mythology, Supernatural                                                   - https://myanimelist.net/anime/31676
Persona 3 the Movie 1: Spring of Birth                                                             - 7.54  - 2013    - 1 episode    - 1 hr 38 min        - Action, Fantasy, Supernatural                                                              - https://myanimelist.net/anime/14407
Persona 3 the Movie 2: Midsummer Knight's Dream                                                    - 7.61  - 2014    - 1 episode    - 1 hr 38 min        - Action, Fantasy, Supernatural                                                              - https://myanimelist.net/anime/21473
Persona 3 the Movie 3: Falling Down                                                                - 7.60  - 2015    - 1 episode    - 1 hr 27 min        - Action, Fantasy, Supernatural                                                              - https://myanimelist.net/anime/24543
Persona 3 the Movie 4: Winter of Rebirth                                                           - 8.02  - 2016    - 1 episode    - 1 hr 45 min        - Action, Fantasy, Supernatural                                                              - https://myanimelist.net/anime/31149
Persona 3 the Movie Meets "Walkman"                                                                - 6.20  - 2016    - 1 episode    - 15 sec             - Drama                                                                                      - https://myanimelist.net/anime/32735
Persona 4 the Animation: A Brief Lesson on Izanagi & Izanami                                       - 6.35  - 2013    - 1 episode    - 1 min              - School                                                                                     - https://myanimelist.net/anime/25259
Persona 4 the Animation: Mr. Experiment Shorts                                                     - 5.87  - 2013    - 5 episodes   - 2 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/25257
Persona 4 the Animation: No One is Alone                                                           - 7.49  - 2012    - 1 episode    - 30 min             - Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural                              - https://myanimelist.net/anime/13587
Persona 4 the Animation: The Factor of Hope                                                        - 7.27  - 2012    - 1 episode    - 1 hr 30 min        - Action, Adventure, Mystery, School, Super Power, Supernatural                              - https://myanimelist.net/anime/14267
Persona 4 the Animation                                                                            - 7.50  - 2011    - 25 episodes  - 25 min per ep      - Action, Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural                      - https://myanimelist.net/anime/10588
Persona 4 the Golden Animation: Thank you Mr. Accomplice                                           - 6.51  - 2014    - 1 episode    - 16 min             - Adventure, Drama, Mystery, Supernatural                                                    - https://myanimelist.net/anime/26359
Persona 4 the Golden Animation                                                                     - 6.62  - 2014    - 12 episodes  - 23 min per ep      - Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural                              - https://myanimelist.net/anime/24075
Persona 5 the Animation Recap                                                                      - 6.30  - 2018    - 1 episode    - 24 min             - Action, Fantasy, Supernatural                                                              - https://myanimelist.net/anime/38937
Persona 5 the Animation Specials                                                                   - 6.93  - 2019    - 2 episodes   - 23 min per ep      - Comedy, Slice of Life                                                                      - https://myanimelist.net/anime/39591
Persona 5 the Animation TV Specials                                                                - 6.90  - 2018    - 2 episodes   - 50 min per ep      - Action, Fantasy, School, Supernatural                                                      - https://myanimelist.net/anime/38431
Persona 5 the Animation: The Day Breakers                                                          - 7.06  - 2016    - 1 episode    - 24 min             - Action, Fantasy, Supernatural                                                              - https://myanimelist.net/anime/31645
Persona 5 the Animation                                                                            - 6.43  - 2018    - 26 episodes  - 24 min per ep      - Action, Fantasy, Supernatural                                                              - https://myanimelist.net/anime/36023
Petit Seka                                                                                         - 6.91  - 2022    - 10 episodes  - 2 min per ep       - Comedy                                                                                     - https://myanimelist.net/anime/49939
Phantasy Star Online 2 The Animation                                                               - 6.31  - 2016    - 12 episodes  - 24 min per ep      - Action, School, Sci-Fi, Video Game                                                         - https://myanimelist.net/anime/31223
Phantasy Star Online 2: Episode Oracle - Xiao's Report                                             - 5.75  - 2019    - 1 episode    - 23 min             - Action, Sci-Fi, Space                                                                      - https://myanimelist.net/anime/40948
Phantasy Star Online 2: Episode Oracle                                                             - 6.52  - 2019    - 25 episodes  - 23 min per ep      - Action, Sci-Fi, Space                                                                      - https://myanimelist.net/anime/39506
Phantom of the Kill: Zero kara no Hangyaku                                                         - 6.13  - 2016    - 1 episode    - 21 min             - Action, Adventure, Fantasy                                                                 - https://myanimelist.net/anime/31927
Pikachu no Asa no Nikka                                                                            - 5.73  - 2020    - 1 episode    - 2 min              - Kids                                                                                       - https://myanimelist.net/anime/51883
Pikachu, Pochama to Fushigi na Nendo                                                               - 5.63  - 2022    - 1 episode    - 8 min              - Kids                                                                                       - https://myanimelist.net/anime/51885
Pikmin Short Movies                                                                                - 6.91  - 2014    - 3 episodes   - 7 min per ep       - Fantasy, Kids                                                                              - https://myanimelist.net/anime/27539
Piplup Step                                                                                        - 7.05  - 2022    - 1 episode    - 2 min              - Kids, Music                                                                                - https://myanimelist.net/anime/51015
Planetarium Pokemon: Aurora kara no Message                                                        - 6.43  - 2020    - 1 episode    - 27 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/42914
Play "Tag"                                                                                         - None  - 2020    - 1 episode    - 2 min              - Idols (Male), Music                                                                        - https://myanimelist.net/anime/48560
Pochama Sweets                                                                                     - 5.65  - 2021    - 1 episode    - 2 min              - Comedy, Kids                                                                               - https://myanimelist.net/anime/51018
Pokemon (2019): Harukanaru Aoi Sora                                                                - 7.23  - 2022    - 1 episode    - 24 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/53873
Pokemon (2019): Kami to Yobareshi Arceus                                                           - 6.66  - 2022    - 4 episodes   - 18 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/50673
Pokemon (2019): Natsuyasumi Chokuzen 1-jikan Special                                               - 5.87  - 2021    - 1 episode    - 45 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/49321
Pokemon (2019)                                                                                     - 7.57  - 2019    - 136 episodes - 23 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/40351
Pokemon (2023)                                                                                     - 7.46  - 2023    - Ongoing      - 24 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/53876
Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken                                                - 6.83  - 2006    - 1 episode    - 14 min             - Adventure, Comedy, Fantasy, Kids                                                           - https://myanimelist.net/anime/11009
Pokemon 3D Adventure: Mew wo Sagase!                                                               - 6.98  - 2005    - 1 episode    - 11 min             - Adventure, Comedy, Fantasy, Kids                                                           - https://myanimelist.net/anime/11019
Pokemon ASMR                                                                                       - None  - 2020    - Ongoing      - 23 min             - Kids, Slice of Life                                                                        - https://myanimelist.net/anime/52576
Pokemon Advanced Generation Planetarium: Tenkuu Kara no Chousen                                    - 6.33  - 2004    - 1 episode    - 30 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/42135
Pokemon Advanced Generation                                                                        - 7.11  - 2002    - 192 episodes - 24 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/1564
Pokemon Anime Chou Hyakka: Pokemon Kingin Zukan Super Select                                       - None  - 2000    - 1 episode    - 20 min             - Adventure, Comedy, Kids                                                                    - https://myanimelist.net/anime/50878
Pokemon Best Wishes! Hikari to Kage no Tenkyuugi                                                   - 6.25  - 2011    - 1 episode    - 25 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/42138
Pokemon Best Wishes! Season 2: Decolora Adventure                                                  - 6.30  - 2013    - 20 episodes  - 22 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/17873
Pokemon Best Wishes! Season 2: Episode N                                                           - 6.67  - 2013    - 14 episodes  - 22 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/17115
Pokemon Best Wishes! Season 2                                                                      - 6.43  - 2012    - 24 episodes  - 22 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/14093
Pokemon Best Wishes!                                                                               - 6.41  - 2010    - 84 episodes  - 22 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/9107
Pokemon Black and White 2: Introduction Movie                                                      - 7.39  - 2012    - 1 episode    - 6 min              - Action, Fantasy, Kids                                                                      - https://myanimelist.net/anime/14123
Pokemon Center Okinawa PV                                                                          - 5.98  - 2022    - 1 episode    - 4 min              - Kids, Slice of Life                                                                        - https://myanimelist.net/anime/52497
Pokemon Concierge                                                                                  - None  - 2023    - Ongoing      - Unknown            - Fantasy, Kids                                                                              - https://myanimelist.net/anime/54633
Pokemon Crystal: Raikou Ikazuchi no Densetsu                                                       - 6.83  - 2001    - 1 episode    - 1 hr 9 min         - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/1525
Pokemon Dai Koushin!                                                                               - 5.35  - 2019    - 1 episode    - 5 min              - Fantasy, Kids, Music                                                                       - https://myanimelist.net/anime/51865
Pokemon Daisuki Club                                                                               - 5.76  - 2014    - 14 episodes  - 4 min per ep       - Comedy, Music                                                                              - https://myanimelist.net/anime/35552
Pokemon Daiundoukai                                                                                - 5.61  - 2020    - 1 episode    - 3 min              - Kids, Music                                                                                - https://myanimelist.net/anime/51884
Pokemon Diamond & Pearl Atsumare! Pokemon Hoshi Matsuri                                            - 6.22  - 2008    - 1 episode    - 22 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/42137
Pokemon Diamond & Pearl Atsumare! Pokemon Planet Center                                            - 6.60  - 2006    - 1 episode    - 26 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/42136
Pokemon Diamond & Pearl Specials                                                                   - 6.93  - 2011    - 2 episodes   - 24 min per ep      - Action, Comedy, Fantasy, Kids                                                              - https://myanimelist.net/anime/10302
Pokemon Diamond & Pearl: Clip Show                                                                 - 6.31  - 2006    - 1 episode    - 24 min             - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/36825
Pokemon Diamond & Pearl                                                                            - 7.27  - 2006    - 191 episodes - 23 min per ep      - Action, Adventure, Comedy, Fantasy, Kids                                                   - https://myanimelist.net/anime/1565
Pokemon Evolutions                                                                                 - 7.43  - 2021    - 8 episodes   - 8 min per ep       - Adventure, Fantasy, Kids                                                                   - https://myanimelist.net/anime/49730
Pokemon Fushigi no Dungeon: Magnagate to Mugendai Meikyuu                                          - 6.25  - 2012    - 2 episodes   - 2 min per ep       - Adventure, Fantasy, Kids                                                                   - https://myanimelist.net/anime/31911
Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!                                 - 6.49  - 2006    - 1 episode    - 20 min             - Adventure, Anthropomorphic, Fantasy                                                        - https://myanimelist.net/anime/2842
