Title                                                                            - Score - Year - Num Eps            - Duration              - Genre(s)                                                                     - Link
Haou Daikei Ryuu Knight: Adeu Legend Final                                       - 6.33  - 1996 - 1 episode(s)       - 30 min.               - Parody, Adventure, Fantasy, Comedy, Mecha                                    - https://myanimelist.net/anime/1851
Happy☆Lesson: The Final                                                          - 6.92  - 2004 - 3 episode(s)       - 30 min. per ep.       - Comedy, Harem, Romance, School                                               - https://myanimelist.net/anime/262
Harenchi Koumon Manyuuki                                                         - 5.51  - 1996 - 1 episode(s)       - 44 min.               - Hentai, Historical                                                           - https://myanimelist.net/anime/5566
Harisu no Kaze                                                                   - 6.50  - 1966 - 70 episode(s)      - 25 min. per ep.       - Comedy, School                                                               - https://myanimelist.net/anime/17667
Haruwo                                                                           - 4.57  - 2005 - 1 episode(s)       - 30 min.               - Action                                                                       - https://myanimelist.net/anime/6000
Hashire!                                                                         - 5.94  - 2003 - 1 episode(s)       - 32 sec.               - Comedy                                                                       - https://myanimelist.net/anime/7466
Hatsu Inu The Animation                                                          - 7.42  - 2007 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/2798
Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto                                 - 5.76  - 2016 - 1 episode(s)       - 29 sec.               - Music                                                                        - https://myanimelist.net/anime/33905
Hayabusa: Back to the Earth - Kikan                                              - 4.29  - 2011 - 1 episode(s)       - 45 min.               - Historical                                                                   - https://myanimelist.net/anime/10602
Hayashi-fusai                                                                    - 3.91  - 2013 - 1 episode(s)       - 3 min.                - Music                                                                        - https://myanimelist.net/anime/36671
Helen Keller Monogatari: Ai to Hikari no Tenshi                                  - 6.64  - 1981 - 1 episode(s)       - 1 hr. 12 min.         - Drama                                                                        - https://myanimelist.net/anime/6728
Hello Kitty no Suteki na Kyoudai                                                 - 6.53  - 1993 - 1 episode(s)       - 29 min.               - Fantasy, Kids                                                                - https://myanimelist.net/anime/18029
Hello! Lady Lynn                                                                 - 7.78  - 1988 - 36 episode(s)      - 20 min. per ep.       - Drama                                                                        - https://myanimelist.net/anime/2405
Hetalia Axis Powers Fan Disc                                                     - 7.49  - 2010 - 1 episode(s)       - 10 min.               - Comedy, Historical, Parody                                                   - https://myanimelist.net/anime/9865
Higashi no Eden: Falling Down                                                    - 7.51  - 2009 - 1 episode(s)       - 4 min.                - Music                                                                        - https://myanimelist.net/anime/6399
Hikari no Densetsu                                                               - 6.70  - 1986 - 19 episode(s)      - 24 min. per ep.       - Music, Romance, Shoujo, Sports                                               - https://myanimelist.net/anime/2224
Hikaru no Gen-chan                                                               - 4.24  - 2008 - 1 episode(s)       - 2 min.                - Historical, Kids, Music                                                      - https://myanimelist.net/anime/33580
Himesama Gentei!                                                                 - 6.98  - 2012 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/13219
Himitsukessha Taka no Tsume The Movie II: Watashi wo Aishita Kuro Oolong-Cha     - 4.97  - 2008 - 1 episode(s)       - 1 hr. 30 min.         - Comedy, Parody, Super Power                                                  - https://myanimelist.net/anime/8356
Hishoka Drop The Animation                                                       - 6.42  - 2012 - 1 episode(s)       - 26 min.               - Hentai                                                                       - https://myanimelist.net/anime/13217
Hit wo Nerae! Specials                                                           - 5.58  - 2004 - 4 episode(s)       - 14 min. per ep.       - Comedy, Ecchi                                                                - https://myanimelist.net/anime/1741
Hitsuji no Uta                                                                   - 6.37  - 2003 - 4 episode(s)       - 30 min. per ep.       - Horror, Drama, Vampire                                                       - https://myanimelist.net/anime/258
Hokuro Kyoudai Full Throttle!!!!                                                 - 4.16  - 2007 - 7 episode(s)       - 5 min. per ep.        - Comedy                                                                       - https://myanimelist.net/anime/5207
Homé-Pato the Movie                                                              - 5.41  - 2015 - 1 episode(s)       - 1 min.                - Cars                                                                         - https://myanimelist.net/anime/30766
Honoo no Tenkousei                                                               - 6.75  - 1991 - 2 episode(s)       - 23 min. per ep.       - Action, Comedy, Martial Arts, Parody, School, Shounen, Sports                - https://myanimelist.net/anime/2050
Hoshi wo Ou Kodomo                                                               - 7.72  - 2011 - 1 episode(s)       - 1 hr. 56 min.         - Adventure, Romance, Fantasy                                                  - https://myanimelist.net/anime/9760
Houkago no Yuutousei                                                             - N/A   - 2018 - Unknown episode(s) - Unknown               - Hentai                                                                       - https://myanimelist.net/anime/37474
Hyakubanme no Saru                                                               - 6.56  - 1986 - 1 episode(s)       - 20 min.               - Kids, Historical                                                             - https://myanimelist.net/anime/25091
Hyakujitsu no Bara: Jinginaki Nikukyuu-hen                                       - 7.04  - 2009 - 2 episode(s)       - 5 min. per ep.        - Parody, Yaoi                                                                 - https://myanimelist.net/anime/15291
IGPX: Immortal Grand Prix (2005) 2nd Season                                      - 7.36  - 2006 - 13 episode(s)      - 24 min. per ep.       - Mecha, Sci-Fi, Shounen, Sports                                               - https://myanimelist.net/anime/1410
Ice Fist                                                                         - 5.04  - 2014 - 1 episode(s)       - 5 min.                - Music, Dementia                                                              - https://myanimelist.net/anime/36096
Ice                                                                              - 5.57  - 2007 - 3 episode(s)       - 37 min. per ep.       - Action, Military, Sci-Fi, Shoujo Ai, Yuri                                    - https://myanimelist.net/anime/2169
Imokawa Mukuzo: Chuugaeri no Maki                                                - 5.78  - 1917 - 1 episode(s)       - 5 min.                - Comedy                                                                       - https://myanimelist.net/anime/24577
Inazuma Eleven Go: Galaxy                                                        - 6.98  - 2013 - 43 episode(s)      - 23 min. per ep.       - Shounen, Sports, Super Power                                                 - https://myanimelist.net/anime/18097
Inazuma Eleven Go                                                                - 7.21  - 2011 - 47 episode(s)      - 24 min. per ep.       - Shounen, Sports, Super Power                                                 - https://myanimelist.net/anime/10507
Initial D Battle Stage 2                                                         - 7.73  - 2007 - 1 episode(s)       - 1 hr. 20 min.         - Action, Cars, Sports, Drama, Seinen                                          - https://myanimelist.net/anime/3931
Initial D Battle Stage                                                           - 7.64  - 2002 - 1 episode(s)       - 52 min.               - Action, Cars, Drama, Seinen, Sports                                          - https://myanimelist.net/anime/821
Initial D Final Stage                                                            - 8.31  - 2014 - 4 episode(s)       - 27 min. per ep.       - Cars, Seinen, Sports                                                         - https://myanimelist.net/anime/22507
Injuu Gakuen La☆Blue Girl: Fukkatsu-hen                                          - 6.27  - 2001 - 4 episode(s)       - 30 min. per ep.       - Hentai, Demons                                                               - https://myanimelist.net/anime/1273
Injuu Seisen: Twin Angels                                                        - 5.88  - 1995 - 4 episode(s)       - 24 min. per ep.       - Hentai, Horror                                                               - https://myanimelist.net/anime/3569
Inma Daitoshi: Beast City                                                        - 5.79  - 1996 - 3 episode(s)       - 26 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/1595
Instant History                                                                  - 6.56  - 1961 - 312 episode(s)     - 3 min. per ep.        - Historical                                                                   - https://myanimelist.net/anime/14211
Isekai no Seikishi Monogatari                                                    - 8.02  - 2009 - 13 episode(s)      - 45 min. per ep.       - Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School                         - https://myanimelist.net/anime/5781
Ishitsubutsu Toriatsukaijo                                                       - 5.48  - 2012 - 1 episode(s)       - 4 min.                - Drama, Music                                                                 - https://myanimelist.net/anime/32845
Issunboushi: Chibisuke Monogatari                                                - 5.04  - 1935 - 1 episode(s)       - 9 min.                - Action, Samurai                                                              - https://myanimelist.net/anime/6836
JA Kumamoto Keizairen                                                            - 5.76  - 2016 - 1 episode(s)       - 1 min.                - Music                                                                        - https://myanimelist.net/anime/33936
JK to Inkou Kyoushi 4                                                            - 6.84  - 2011 - 2 episode(s)       - 29 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/10457
JaJa Uma! Quartet                                                                - 5.17  - 1997 - 2 episode(s)       - 30 min. per ep.       - Adventure, Comedy, Fantasy, Magic, Shounen                                   - https://myanimelist.net/anime/1855
Jangdokdae                                                                       - 4.50  - 1991 - 1 episode(s)       - 1 hr. 30 min.         - Historical, Drama                                                            - https://myanimelist.net/anime/18323
Jinryoku Senkan!? Shiokaze Sawakaze                                              - 5.36  - 2017 - Unknown episode(s) - 16 min.               - Sci-Fi, Mecha, School                                                        - https://myanimelist.net/anime/35586
JoJo no Kimyou na Bouken: Adventure                                              - 7.22  - 2000 - 7 episode(s)       - 30 min. per ep.       - Adventure, Drama, Fantasy, Horror, Shounen, Supernatural, Vampire            - https://myanimelist.net/anime/665
Joshikousei: Girl's High Specials                                                - 6.58  - 2006 - 3 episode(s)       - 8 min. per ep.        - Comedy, Slice of Life                                                        - https://myanimelist.net/anime/6657
Joutoku                                                                          - 4.00  - 2017 - 1 episode(s)       - 1 min.                - Music                                                                        - https://myanimelist.net/anime/36767
Just Awake                                                                       - 6.44  - 2012 - 1 episode(s)       - 3 min.                - Action, Music, Sci-Fi                                                        - https://myanimelist.net/anime/22049
KO Seiki Beast Sanjuushi                                                         - 6.63  - 1992 - 7 episode(s)       - 29 min. per ep.       - Adventure, Comedy, Fantasy, Mecha, Shounen, Supernatural                     - https://myanimelist.net/anime/602
Kagerouka-kun                                                                    - 5.05  - 2003 - 1 episode(s)       - 15 min.               - Fantasy, Kids                                                                - https://myanimelist.net/anime/19497
Kai Feng Qitan: Zhege Baogong Bu Taixing                                         - 6.00  - 2017 - 10 episode(s)      - 12 min. per ep.       - Action, Comedy, Historical                                                   - https://myanimelist.net/anime/36226
Kaichou wa Maid-sama!: Omake dayo!                                               - 7.56  - 2011 - 1 episode(s)       - 13 min.               - Comedy, School, Shoujo                                                       - https://myanimelist.net/anime/9366
Kaitou Lupin: 813 no Nazo                                                        - 6.52  - 1979 - 1 episode(s)       - 1 hr. 20 min.         - Mystery                                                                      - https://myanimelist.net/anime/17403
Kaitou Pride                                                                     - 6.88  - 1965 - 105 episode(s)     - 8 min. per ep.        - Kids, Adventure, Comedy                                                      - https://myanimelist.net/anime/19987
Kaizoku Ouji                                                                     - 7.18  - 1966 - 31 episode(s)      - 25 min. per ep.       - Adventure, Shounen                                                           - https://myanimelist.net/anime/19505
Kakyuusei 2: Sketchbook                                                          - 6.10  - 2007 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/3945
Kamisama Kazoku                                                                  - 7.22  - 2006 - 13 episode(s)      - 25 min. per ep.       - Fantasy, Romance, Comedy, Drama                                              - https://myanimelist.net/anime/990
Kamiusagi Rope tsuka, Natsuyasumi Rasuichi tte Maji ssuka!?                      - 5.18  - 2012 - 1 episode(s)       - 1 hr. 25 min.         - Adventure, Comedy, Slice of Life                                             - https://myanimelist.net/anime/13821
Kangoku Senkan                                                                   - 7.08  - 2009 - 4 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/6465
Kannagi: Moshimo Kannagi ga Attara...                                            - 7.14  - 2009 - 1 episode(s)       - 23 min.               - Comedy, School, Shounen, Supernatural                                        - https://myanimelist.net/anime/5978
Kanon Kazahana                                                                   - 6.84  - 2003 - 1 episode(s)       - 20 min.               - Drama, Romance, Slice of Life, Supernatural                                  - https://myanimelist.net/anime/704
Kara no Kyoukai 4: Garan no Dou                                                  - 8.00  - 2008 - 1 episode(s)       - 46 min.               - Action, Mystery, Supernatural, Thriller                                      - https://myanimelist.net/anime/4280
Katte ni Kaizou Specials                                                         - 6.66  - 2011 - 3 episode(s)       - 7 min. per ep.        - Comedy, Parody, School, Sci-Fi, Shounen                                      - https://myanimelist.net/anime/12991
Katte ni Kaizou                                                                  - 6.99  - 2011 - 6 episode(s)       - 23 min. per ep.       - Comedy, Parody, School, Sci-Fi, Shounen                                      - https://myanimelist.net/anime/10191
Kero Kero Keroppi no Tomodachitte Ii na                                          - 6.13  - 1992 - 1 episode(s)       - 30 min.               - Kids                                                                         - https://myanimelist.net/anime/22619
Kero Kero Keroppi no Yowamushi-ouji no Daibouken                                 - 6.08  - 1993 - 1 episode(s)       - 30 min.               - Adventure, Fantasy, Kids                                                     - https://myanimelist.net/anime/22613
Kick-Heart                                                                       - 6.33  - 2013 - 1 episode(s)       - 12 min.               - Sports, Comedy, Romance                                                      - https://myanimelist.net/anime/16149
Kiddy GiRL-AND Pilot                                                             - 6.83  - 2007 - 1 episode(s)       - 6 min.                - Action, Super Power, Sci-Fi                                                  - https://myanimelist.net/anime/5859
Kikou Heidan J-Phoenix: PF Lips Shoutai                                          - 5.60  - 2002 - 3 episode(s)       - 30 min. per ep.       - Comedy, Mecha                                                                - https://myanimelist.net/anime/8883
Kimi ni Maji Kyun!                                                               - 6.73  - 2016 - 1 episode(s)       - 6 min.                - Magic, Music, Romance, School                                                - https://myanimelist.net/anime/32202
Kimi to Boku                                                                     - 7.26  - 2001 - 1 episode(s)       - 14 min.               - Slice of Life, Drama                                                         - https://myanimelist.net/anime/20505
Kimihagu                                                                         - 6.77  - 2009 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/6531
Kirameki no Kyoudai: Sex Crime                                                   - 5.49  - 2000 - 1 episode(s)       - 30 min.               - Hentai, Yuri                                                                 - https://myanimelist.net/anime/4645
Kisaku Spirit                                                                    - 6.30  - 2004 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/2378
Kishin Houkou Demonbane (TV)                                                     - 6.66  - 2006 - 12 episode(s)      - 25 min. per ep.       - Action, Harem, Magic, Romance, Ecchi, Mecha                                  - https://myanimelist.net/anime/1067
Kita e: Pure Session                                                             - 5.72  - 2000 - 1 episode(s)       - 28 min.               - Music                                                                        - https://myanimelist.net/anime/18643
Kobe to Watashi                                                                  - 4.56  - 2010 - 1 episode(s)       - 4 min.                - Comedy, Slice of Life                                                        - https://myanimelist.net/anime/8925
Koha Ginjiro                                                                     - 5.44  - 1991 - 3 episode(s)       - 45 min. per ep.       - Action, Drama, School, Shounen                                               - https://myanimelist.net/anime/24489
Koi wo Shita no wa                                                               - N/A   - 2017 - 1 episode(s)       - 3 min.                - Music                                                                        - https://myanimelist.net/anime/35566
Kojin Taxi                                                                       - 6.28  - 2002 - 5 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/2357
Kokka Kimigayo                                                                   - 4.85  - 1931 - 1 episode(s)       - 3 min.                - Music, Historical                                                            - https://myanimelist.net/anime/4393
Koneko no Rakugaki                                                               - 5.90  - 1957 - 1 episode(s)       - 13 min.               - Comedy                                                                       - https://myanimelist.net/anime/6993
Korekuraide Utau                                                                 - 7.02  - 2011 - 1 episode(s)       - 6 min.                - Music                                                                        - https://myanimelist.net/anime/10720
Kotonoha no Niwa                                                                 - 8.27  - 2013 - 1 episode(s)       - 46 min.               - Slice of Life, Psychological, Drama, Romance                                 - https://myanimelist.net/anime/16782
Kounai Shasei                                                                    - 6.16  - 1990 - 3 episode(s)       - 30 min. per ep.       - Comedy, Hentai, Magic                                                        - https://myanimelist.net/anime/4164
Kowaremono                                                                       - 5.81  - 2000 - 3 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/3454
Kubbe PV Full ver.                                                               - 5.10  - 2012 - 1 episode(s)       - 3 min.                - Fantasy                                                                      - https://myanimelist.net/anime/33529
Kuiba II: Dazhan Yuan Yang Jie                                                   - 6.98  - 2013 - 1 episode(s)       - 1 hr. 38 min.         - Action, Adventure, Kids, Fantasy                                             - https://myanimelist.net/anime/19687
Kumo no Gakkou                                                                   - 6.00  - 2005 - 1 episode(s)       - 1 hr. 30 min.         - Slice of Life, Drama                                                         - https://myanimelist.net/anime/34744
Kuro no Kyoushitsu                                                               - 6.66  - 2015 - 2 episode(s)       - 31 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/30242
Kurohime: Shikkoku no Yakata                                                     - 6.05  - 2002 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/1385
Kyonyuu Fantasy                                                                  - 7.42  - 2012 - 2 episode(s)       - 29 min. per ep.       - Harem, Hentai, Demons, Supernatural, Fantasy                                 - https://myanimelist.net/anime/13221
Kyoto Animation: Megane-hen                                                      - 6.42  - 2012 - 1 episode(s)       - 30 sec.               -                                                                              - https://myanimelist.net/anime/17813
Lightning Trap: Leina & Laika                                                    - 5.35  - 1990 - 1 episode(s)       - 27 min.               - Action, Sci-Fi                                                               - https://myanimelist.net/anime/3596
Lo Re: Pako Sukusuku Mizuki-chan The Animation                                   - 6.52  - 2016 - 1 episode(s)       - 17 min.               - Hentai                                                                       - https://myanimelist.net/anime/32997
Love Live! School Idol Project 2nd Season Recap                                  - 7.49  - 2015 - 1 episode(s)       - 30 min.               - Music, School, Slice of Life                                                 - https://myanimelist.net/anime/30829
Love Machine: Animaid Shoufu 23-gou                                              - 5.49  - 2002 - 2 episode(s)       - 30 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/5607
Love es M The Animation                                                          - 6.39  - 2014 - 1 episode(s)       - 28 min.               - Hentai                                                                       - https://myanimelist.net/anime/22901
Love                                                                             - 3.29  - 2015 - 1 episode(s)       - 4 min.                - Music                                                                        - https://myanimelist.net/anime/36113
Love♥Love?                                                                       - 6.00  - 2004 - 9 episode(s)       - 15 min. per ep.       - Ecchi, Comedy, Harem, Romance                                                - https://myanimelist.net/anime/275
Lu Lin Da Mao Xian Zhi Tang Guo Shi Jie                                          - N/A   - 2016 - 1 episode(s)       - 1 hr. 13 min.         - Adventure, Fantasy, Kids                                                     - https://myanimelist.net/anime/35690
Lulin Da Maoxian Zhi Tangguo Shijie                                              - 4.88  - 2016 - 1 episode(s)       - 1 hr. 13 min.         - Adventure, Fantasy                                                           - https://myanimelist.net/anime/35956
Lupin tai Holmes                                                                 - 6.27  - 1981 - 1 episode(s)       - 1 hr. 5 min.          - Mystery                                                                      - https://myanimelist.net/anime/10755
Macross Fufonfia                                                                 - 5.70  - 2008 - 20 episode(s)      - 1 min. per ep.        - Comedy, Parody                                                               - https://myanimelist.net/anime/4939
Macross II: Lovers Again                                                         - 6.44  - 1992 - 6 episode(s)       - 24 min. per ep.       - Adventure, Space, Mecha, Military, Sci-Fi, Shounen                           - https://myanimelist.net/anime/1262
Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!                        - 6.23  - 2010 - 1 episode(s)       - 1 min.                - Comedy                                                                       - https://myanimelist.net/anime/8792
Magi: Sinbad no Bouken                                                           - 7.99  - 2014 - 5 episode(s)       - 24 min. per ep.       - Action, Adventure, Fantasy, Magic, Shounen                                   - https://myanimelist.net/anime/22097
Mahjong Hishouden: Naki no Ryuu                                                  - 6.14  - 1988 - 3 episode(s)       - 40 min. per ep.       - Action, Drama, Game, Seinen                                                  - https://myanimelist.net/anime/5151
Mahou no Angel Sweet Mint                                                        - 6.48  - 1990 - 47 episode(s)      - 23 min. per ep.       - Magic, Shoujo                                                                - https://myanimelist.net/anime/2040
Mahou no Star Magical Emi: Finale! Finale!                                       - 6.06  - 1986 - 1 episode(s)       - 17 min.               - Comedy, Magic, Shoujo                                                        - https://myanimelist.net/anime/33358
Mahou no Star Magical Emi: Kumo Hikaru                                           - 6.14  - 2002 - 1 episode(s)       - 14 min.               - Comedy, Shoujo, Slice of Life                                                - https://myanimelist.net/anime/8431
Mahou no Tenshi Creamy Mami no Otogibanashi                                      - 4.91  - 2014 - 1 episode(s)       - 3 min.                - Fantasy, Magic, Shoujo                                                       - https://myanimelist.net/anime/32257
Mahou no Yousei Persia Pilot                                                     - 5.55  - 2003 - 1 episode(s)       - 3 min.                - Magic                                                                        - https://myanimelist.net/anime/22239
Mahouka x Mameshiba                                                              - 5.35  - 2017 - 4 episode(s)       - 33 sec. per ep.       - Comedy, Parody                                                               - https://myanimelist.net/anime/35631
Mahoutsukai Tai! OVA                                                             - 7.22  - 1996 - 6 episode(s)       - 28 min. per ep.       - Comedy, Fantasy, Magic, Romance, Sci-Fi                                      - https://myanimelist.net/anime/629
Maison Ikkoku: Ikkokujima Nanpa Shimatsuki                                       - 7.14  - 1991 - 1 episode(s)       - 23 min.               - Comedy, Drama, Romance                                                       - https://myanimelist.net/anime/2459
Makyou Densetsu Acrobunch                                                        - 6.35  - 1982 - 24 episode(s)      - 25 min. per ep.       - Mecha, Sci-Fi, Shounen                                                       - https://myanimelist.net/anime/3880
Mama Ohanashi Kikasete                                                           - 6.27  - 1987 - 15 episode(s)      - 8 min. per ep.        - Fantasy, Kids                                                                - https://myanimelist.net/anime/26087
Manga Hajimete Monogatari                                                        - 6.31  - 1978 - 305 episode(s)     - 25 min. per ep.       - Adventure, Comedy, Historical                                                - https://myanimelist.net/anime/10135
Mangirl!: Asobu Henshuu Girl                                                     - 6.03  - 2013 - 1 episode(s)       - 9 min.                - Comedy, Slice of Life                                                        - https://myanimelist.net/anime/17351
Maro no Kanja wa Gatenkei                                                        - 6.03  - 2015 - 2 episode(s)       - 24 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/30454
Masamune Datenicle                                                               - 6.02  - 2016 - Unknown episode(s) - 16 min.               - Action, Historical, Samurai, Super Power                                     - https://myanimelist.net/anime/32248
Masou Kishin Cybuster                                                            - 6.24  - 1999 - 26 episode(s)      - 24 min. per ep.       - Adventure, Mecha, Sci-Fi, Shounen                                            - https://myanimelist.net/anime/1899
Matsubara-kun                                                                    - 4.12  - 2015 - 5 episode(s)       - 1 min. per ep.        - Comedy                                                                       - https://myanimelist.net/anime/30781
Megami Kouhosei Special Curriculum                                               - 6.42  - 2002 - 1 episode(s)       - 23 min.               - Action, Mecha, Military, Sci-Fi, Space                                       - https://myanimelist.net/anime/887
Megami Tantei Vinus File                                                         - 5.52  - 2003 - 1 episode(s)       - 30 min.               - Hentai                                                                       - https://myanimelist.net/anime/6015
Megumi to Taiyou: Kajuu Gummi Tweet Love Story                                   - 5.32  - 2011 - 1 episode(s)       - 3 min.                - Romance, Slice of Life                                                       - https://myanimelist.net/anime/25265
Meiji Tokyo Renka Movie: Hanakagami no Fantasia                                  - 6.65  - 2016 - 1 episode(s)       - Unknown               - Fantasy, Harem, Historical, Romance, Shoujo                                  - https://myanimelist.net/anime/33087
Mekakucity Days                                                                  - 7.70  - 2012 - 5 episode(s)       - 4 min. per ep.        - Music, Psychological, Sci-Fi                                                 - https://myanimelist.net/anime/30913
Mekakucity Records                                                               - 7.71  - 2013 - 3 episode(s)       - 3 min. per ep.        - Music, Psychological, Sci-Fi                                                 - https://myanimelist.net/anime/36494
Melty Lancer                                                                     - 6.05  - 1999 - 6 episode(s)       - 30 min. per ep.       - Adventure, Comedy, Sci-Fi, Space                                             - https://myanimelist.net/anime/1155
Memories Off 3.5                                                                 - 6.40  - 2004 - 4 episode(s)       - 27 min. per ep.       - Romance, Drama                                                               - https://myanimelist.net/anime/363
Menkui!                                                                          - 7.24  - 2011 - 2 episode(s)       - 28 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/10419
Metropolis                                                                       - 7.60  - 2001 - 1 episode(s)       - 1 hr. 49 min.         - Adventure, Drama, Police, Romance, Sci-Fi, Shounen                           - https://myanimelist.net/anime/522
Mezame no Hakobune                                                               - 6.10  - 2005 - 1 episode(s)       - 35 min.               - Fantasy                                                                      - https://myanimelist.net/anime/3336
Mezzo Forte                                                                      - 6.73  - 2000 - 2 episode(s)       - 30 min. per ep.       - Action, Comedy, Hentai, Sci-Fi                                               - https://myanimelist.net/anime/221
Mii-chan no Tenohira                                                             - 6.60  - 1993 - 1 episode(s)       - 20 min.               - Historical, Drama                                                            - https://myanimelist.net/anime/27579
Minami Kamakura Koukou Joshi Jitenshabu: Kita yo, Taiwan!                        - 6.51  - 2017 - 1 episode(s)       - 23 min.               - Sports, School, Shounen                                                      - https://myanimelist.net/anime/34734
Mini Rope                                                                        - 4.64  - 2012 - 4 episode(s)       - 4 min. per ep.        - Comedy, Slice of Life                                                        - https://myanimelist.net/anime/35317
Minky Momo in Yume ni Kakeru Hashi                                               - 7.12  - 1993 - 1 episode(s)       - 38 min.               - Drama, Shoujo, Slice of Life                                                 - https://myanimelist.net/anime/3462
Mirror Mirror (Bombs BiS)                                                        - 4.80  - 2014 - 1 episode(s)       - 5 min.                - Music                                                                        - https://myanimelist.net/anime/36095
Miss Monochrome: The Animation - Manager                                         - 6.33  - 2014 - 1 episode(s)       - 4 min.                - Music, Slice of Life, Comedy                                                 - https://myanimelist.net/anime/28179
Mo Ri Shu Guang                                                                  - N/A   - 2018 - Unknown episode(s) - Unknown               - Action, Horror, Psychological, Supernatural, Thriller, Shounen Ai            - https://myanimelist.net/anime/37291
Mobile Suit Gundam 0083: Stardust Memory                                         - 7.42  - 1991 - 13 episode(s)      - 30 min. per ep.       - Military, Sci-Fi, Adventure, Space, Drama, Romance, Mecha                    - https://myanimelist.net/anime/84
Mobile Suit Gundam SEED Destiny Special Edition                                  - 7.38  - 2006 - 4 episode(s)       - 1 hr. 30 min. per ep. - Action, Space, Mecha, Romance, Military, Drama, Sci-Fi                       - https://myanimelist.net/anime/2294
Mobile Suit Gundam Unicorn: Episode EX - 100 Years of Solitude                   - 6.85  - 2014 - 1 episode(s)       - 25 min.               - Drama, Mecha, Military                                                       - https://myanimelist.net/anime/24371
Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars                   - 7.29  - 2005 - 1 episode(s)       - 1 hr. 34 min.         - Military, Sci-Fi, Space, Drama, Mecha                                        - https://myanimelist.net/anime/1967
Moke Moke Taishou Dendo Musume Arisa                                             - 6.16  - 2005 - 2 episode(s)       - 30 min. per ep.       - Hentai, Mecha                                                                - https://myanimelist.net/anime/3307
Momoiro Milk                                                                     - 6.46  - 2015 - 2 episode(s)       - 21 min. per ep.       - Hentai                                                                       - https://myanimelist.net/anime/30269
Mon-Soni!: Senritsu no Lucifer, Tada Hitotsu no Hajimari no Uta                  - 6.33  - 2017 - 1 episode(s)       - 21 min.               - Action, Game, Music, Fantasy                                                 - https://myanimelist.net/anime/35465
Mouryou no Hako Special                                                          - 6.73  - 2009 - 1 episode(s)       - 16 min.               - Mystery, Seinen, Supernatural, Thriller                                      - https://myanimelist.net/anime/6736
Mozu no Nie                                                                      - 5.30  - 2003 - 1 episode(s)       - 30 min.               - Hentai, Historical, Mystery                                                  - https://myanimelist.net/anime/3309
Mr. Shape: High Touch Taisou                                                     - 3.86  - 2015 - 1 episode(s)       - 3 min.                - Kids, Music                                                                  - https://myanimelist.net/anime/31639
Mudai                                                                            - 7.35  - 2015 - 1 episode(s)       - 7 min.                - Slice of Life, Romance, Music, Drama                                         - https://myanimelist.net/anime/30771
Mushishi Zoku Shou: Suzu no Shizuku                                              - 8.71  - 2015 - 1 episode(s)       - 47 min.               - Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural - https://myanimelist.net/anime/28957
Mutant Turtles: Choujin Densetsu-hen                                             - 5.36  - 1996 - 2 episode(s)       - 28 min. per ep.       - Action, Adventure, Comedy, Sci-Fi, Super Power                               - https://myanimelist.net/anime/1059
Muybridge no Ito                                                                 - 6.11  - 2011 - 1 episode(s)       - 13 min.               - Drama                                                                        - https://myanimelist.net/anime/10688
Muzumuzu Eighteen                                                                - 5.33  - 2016 - 20 episode(s)      - 2 min. per ep.        - Slice of Life                                                                - https://myanimelist.net/anime/33479
Naccio to Pomm                                                                   - 5.29  - 2002 - 41 episode(s)      - 5 min. per ep.        - Kids, Adventure, Sci-Fi                                                      - https://myanimelist.net/anime/29371
Nakoruru: Ano Hito kara no Okurimono                                             - 5.54  - 2002 - 1 episode(s)       - 30 min.               - Fantasy, Supernatural, Historical, Drama                                     - https://myanimelist.net/anime/1937
Nanbo no Monjai! 2: Yankee Gurentai                                              - 5.17  - 1993 - 1 episode(s)       - 45 min.               - Action, Comedy                                                               - https://myanimelist.net/anime/19797
Nanchatte!                                                                       - 3.66  - 2010 - 2 episode(s)       - 1 min. per ep.        - Parody, Comedy                                                               - https://myanimelist.net/anime/8959
